#OOP for DC motor PD Control v.1.0.1.0.0.0
#kp = 3.00
#kd = 0.10
1082.97,-12,-12,-4,0.00,154
1085.35,-12,-12,-4,0.00,154
1087.73,-12,-12,-4,0.00,154
1090.12,-12,-12,-4,0.00,154
1092.49,-12,-12,-4,0.00,154
1094.87,-12,-12,-4,0.00,154
1097.25,-12,-12,-4,0.00,154
1099.63,-12,-12,-4,0.00,154
1102.01,-12,-12,-4,0.00,154
1104.39,-12,-12,-4,0.00,154
1106.77,-12,-12,-4,0.00,154
1109.15,-12,-12,-4,0.00,154
1111.53,-12,-12,-4,0.00,154
1113.91,-12,-12,-4,0.00,154
1116.29,-12,-12,-4,0.00,154
1118.67,-12,-12,-4,0.00,154
1121.05,-12,-12,-4,0.00,154
1123.43,-12,-12,-4,0.00,154
1125.81,-12,-12,-4,0.00,154
1128.19,-12,-12,-4,0.00,154
1130.57,-12,-12,-4,0.00,154
1132.95,-12,-12,-4,0.00,154
1135.33,-12,-12,-4,0.00,154
1137.71,-12,-12,-4,0.00,154
1140.09,-12,-12,-4,0.00,154
1142.47,-12,-12,-4,0.00,154
1144.85,-12,-12,-4,0.00,154
1147.23,-12,-12,-4,0.00,154
1149.61,-12,-12,-4,0.00,154
1151.99,-12,-12,-4,0.00,154
1154.37,-12,-12,-4,0.00,154
1156.75,-12,-12,-4,0.00,154
1159.13,-12,-12,-4,0.00,154
1161.51,-12,-12,-4,0.00,154
1163.89,-12,-12,-4,0.00,154
1166.27,-12,-12,-4,0.00,154
1168.65,-12,-12,-4,0.00,154
1171.03,-12,-12,-4,0.00,154
1173.41,-12,-12,-4,0.00,154
1175.79,-12,-12,-4,0.00,154
1178.18,-12,-12,-4,0.00,154
1180.55,-12,-12,-4,0.00,154
1182.93,-12,-12,-4,0.00,154
1185.31,-12,-12,-4,0.00,154
1187.69,-12,-12,-4,0.00,154
1190.07,-12,-12,-4,0.00,154
1192.45,-12,-12,-4,0.00,154
1194.83,-12,-12,-4,0.00,154
1197.21,-12,-12,-4,0.00,154
1199.59,-12,-12,-4,0.00,154
1201.97,-12,-12,-4,0.00,154
1204.35,-12,-12,-4,0.00,154
1206.73,-12,-12,-4,0.00,154
1209.11,-12,-12,-4,0.00,154
1211.49,-12,-12,-4,0.00,154
1213.87,-12,-12,-4,0.00,154
1216.25,-12,-12,-4,0.00,154
1218.63,-12,-12,-4,0.00,154
1221.01,-12,-12,-4,0.00,154
1223.39,-12,-12,-4,0.00,154
1225.77,-12,-12,-4,0.00,154
1228.15,-12,-12,-4,0.00,154
1230.53,-12,-12,-4,0.00,154
1232.91,-12,-12,-4,0.00,154
1235.29,-12,-12,-4,0.00,154
1237.67,-12,-12,-4,0.00,154
1240.05,-12,-12,-4,0.00,154
1242.43,-12,-12,-4,0.00,154
1244.81,-12,-12,-4,0.00,154
1247.19,-12,-12,-4,0.00,154
1249.57,-12,-12,-4,0.00,154
1251.95,-12,-12,-4,0.00,154
1254.33,-12,-12,-4,0.00,154
1256.71,-12,-12,-4,0.00,154
1259.09,-12,-12,-4,0.00,154
1261.47,-12,-12,-4,0.00,154
1263.85,-12,-12,-4,0.00,154
1266.24,-12,-12,-4,0.00,154
1268.61,-12,-12,-4,0.00,154
1270.99,-12,-12,-4,0.00,154
1273.37,-12,-12,-4,0.00,154
1275.75,-12,-12,-4,0.00,154
1278.13,-12,-12,-4,0.00,154
1280.51,-12,-12,-4,0.00,154
1282.89,-12,-12,-4,0.00,154
1285.27,-12,-12,-4,0.00,154
1287.65,-12,-12,-4,0.00,154
1290.03,-12,-12,-4,0.00,154
1292.41,-12,-12,-4,0.00,154
