493,988.05,200,200,200,0,5955,-8
494,990.06,200,200,200,0,5956,-7
495,992.06,200,200,200,0,5956,-7
496,994.05,200,200,200,0,5957,-6
497,996.06,200,200,200,0,5957,-6
498,998.06,200,200,200,0,5957,-5
499,1000.06,200,200,200,0,5958,-5
500,1002.05,200,200,200,0,5958,-4
501,1004.04,200,200,200,0,5959,-3
502,1006.04,200,200,200,0,5959,-3
503,1008.12,200,200,200,0,5959,-2
504,1010.07,200,200,200,0,5960,-2
505,1012.07,200,200,200,0,5960,-1
506,1014.04,200,200,200,0,5961,-1
507,1016.05,200,200,200,0,5961,0
508,1018.04,200,200,200,0,5962,0
509,1020.05,200,200,200,0,5962,1
510,1022.03,200,200,200,0,5962,1
511,1024.04,200,200,200,0,5963,2
512,1026.04,200,200,200,0,5963,3
513,1028.06,200,200,200,0,5964,3
514,1030.04,200,200,200,0,5964,4
515,1032.04,200,200,200,0,5964,4
516,1034.04,200,200,200,0,5965,5
517,1036.06,200,200,200,0,5965,5
518,1038.04,200,200,200,0,5966,6
519,1040.05,200,200,200,0,5966,6
520,1042.05,200,200,200,0,5966,7
521,1044.08,200,200,200,0,5967,7
522,1046.06,200,200,200,0,5967,8
523,1048.06,200,200,200,0,5968,8
524,1050.04,200,200,200,0,5968,9
525,1052.04,200,200,200,0,5969,9
526,1054.04,200,200,200,0,5969,10
527,1056.06,200,200,200,0,5969,11
528,1058.04,200,200,200,0,5970,11
529,1060.04,200,200,200,0,5970,11
530,1062.04,200,200,200,0,5971,12
531,1064.04,200,200,200,0,5971,12
532,1066.06,200,200,200,0,5971,13
533,1068.05,200,200,200,0,5972,13
534,1070.07,200,200,200,0,5972,14
535,1072.04,200,200,200,0,5973,14
536,1074.09,200,200,200,0,5973,15
537,1076.05,200,200,200,0,5973,15
538,1078.05,200,200,200,0,5974,16
539,1080.05,200,200,200,0,5974,16
540,1082.05,200,200,200,0,5975,17
541,1084.05,200,200,200,0,5975,17
542,1086.04,200,200,200,0,5976,18
543,1088.05,200,200,200,0,5976,18
544,1090.03,200,200,200,0,5976,19
545,1092.03,200,200,200,0,5977,19
546,1094.06,200,200,200,0,5977,19
547,1096.05,200,200,200,0,5978,20
548,1098.04,200,200,200,0,5978,20
549,1100.06,200,200,200,0,5978,21
550,1102.04,200,200,200,0,5979,21
551,1104.06,200,200,200,0,5979,21
552,1106.06,200,200,200,0,5980,22
553,1108.04,200,200,200,0,5980,22
554,1110.05,200,200,200,0,5980,23
555,1112.04,200,200,200,0,5981,23
556,1114.04,200,200,200,0,5981,24
557,1116.06,200,200,200,0,5982,24
558,1118.05,200,200,200,0,5982,24
559,1120.04,200,200,200,0,5983,25
560,1122.05,200,200,200,0,5983,25
561,1124.06,200,200,200,0,5983,25
562,1126.05,200,200,200,0,5984,26
563,1128.06,200,200,200,0,5984,26
564,1130.06,200,200,200,0,5985,26
565,1132.08,200,200,200,0,5985,27
566,1134.04,200,200,200,0,5985,27
567,1136.06,200,200,200,0,5986,27
568,1138.08,200,200,200,0,5986,28
569,1140.06,200,200,200,0,5987,28
570,1142.06,200,200,200,0,5987,28
571,1144.10,200,200,200,0,5988,29
572,1146.06,200,200,200,0,5988,29
573,1148.07,200,200,200,0,5988,29
574,1150.05,200,200,200,0,5989,29
575,1152.05,200,200,200,0,5989,30
576,1154.06,200,200,200,0,5990,30
577,1156.04,200,200,200,0,5990,30
578,1158.04,200,200,200,0,5990,30
579,1160.04,200,200,200,0,5991,31
580,1162.04,200,200,200,0,5991,31
581,1164.05,200,200,200,0,5992,31
582,1166.04,200,200,200,0,5992,31
583,1168.04,200,200,200,0,5992,31
584,1170.04,200,200,200,0,5993,32
585,1172.04,200,200,200,0,5993,32
586,1174.04,200,200,200,0,5994,32
587,1176.07,200,200,200,0,5994,32
588,1178.05,200,200,200,0,5995,32
589,1180.07,200,200,200,0,5995,32
590,1182.05,200,200,200,0,5995,32
591,1184.05,200,200,200,0,5996,32
592,1186.05,200,200,200,0,5996,33
593,1188.05,200,200,200,0,5997,33
594,1190.04,200,200,200,0,5997,33
595,1192.08,200,200,200,0,5997,33
596,1194.06,200,200,200,0,5998,33
597,1196.05,200,200,200,0,5998,33
598,1198.04,200,200,200,0,5999,33
599,1200.06,200,200,200,0,5999,33
600,1202.04,200,200,200,0,5999,33
601,1204.05,200,200,200,0,6000,33
602,1206.04,200,200,200,0,6000,33
603,1208.06,200,200,200,0,6001,33
604,1210.04,200,200,200,0,6001,33
605,1212.05,200,200,200,0,6002,33
606,1214.06,200,200,200,0,6002,33
607,1216.05,200,200,200,0,6002,33
608,1218.07,200,200,200,0,6003,33
609,1220.06,200,200,200,0,6003,33
610,1222.04,200,200,200,0,6004,33
611,1224.04,200,200,200,0,6004,33
612,1226.05,200,200,200,0,6004,33
613,1228.04,200,200,200,0,6005,33
614,1230.04,200,200,200,0,6005,33
615,1232.06,200,200,200,0,6006,33
616,1234.05,200,200,200,0,6006,33
617,1236.05,200,200,200,0,6006,33
618,1238.09,200,200,200,0,6007,33
619,1240.05,200,200,200,0,6007,33
620,1242.04,200,200,200,0,6008,32
621,1244.06,200,200,200,0,6008,32
622,1246.06,200,200,200,0,6009,32
623,1248.04,200,200,200,0,6009,32
624,1250.06,200,200,200,0,6009,32
625,1252.05,200,200,200,0,6010,32
626,1254.06,200,200,200,0,6010,32
627,1256.05,200,200,200,0,6011,32
628,1258.06,200,200,200,0,6011,31
629,1260.05,200,200,200,0,6011,31
630,1262.04,200,200,200,0,6012,31
631,1264.04,200,200,200,0,6012,31
632,1266.05,200,200,200,0,6013,31
633,1268.04,200,200,200,0,6013,30
634,1270.05,200,200,200,0,6014,30
635,1272.06,200,200,200,0,6014,30
636,1274.06,200,200,200,0,6014,30
637,1276.06,200,200,200,0,6015,29
638,1278.07,200,200,200,0,6015,29
639,1280.07,200,200,200,0,6016,29
640,1282.06,200,200,200,0,6016,29
641,1284.04,200,200,200,0,6016,29
642,1286.04,200,200,200,0,6017,28
643,1288.06,200,200,200,0,6017,28
644,1290.07,200,200,200,0,6018,28
645,1292.04,200,200,200,0,6018,28
646,1294.06,200,200,200,0,6018,27
647,1296.05,200,200,200,0,6019,27
648,1298.04,200,200,200,0,6019,27
649,1300.04,200,200,200,0,6020,27
650,1302.07,200,200,200,0,6020,26
651,1304.08,200,200,200,0,6021,26
652,1306.06,200,200,200,0,6021,26
653,1308.06,200,200,200,0,6021,25
654,1310.07,200,200,200,0,6022,25
655,1312.06,200,200,200,0,6022,25
656,1314.08,200,200,200,0,6023,25
657,1316.06,200,200,200,0,6023,24
658,1318.05,200,200,200,0,6023,24
659,1320.06,200,200,200,0,6024,24
660,1322.05,200,200,200,0,6024,23
661,1324.04,200,200,200,0,6025,23
662,1326.06,200,200,200,0,6025,23
663,1328.04,200,200,200,0,6025,22
664,1330.06,200,200,200,0,6026,22
665,1332.06,200,200,200,0,6026,22
666,1334.05,200,200,200,0,6027,21
667,1336.08,200,200,200,0,6027,21
668,1338.04,200,200,200,0,6028,21
669,1340.07,200,200,200,0,6028,20
670,1342.05,200,200,200,0,6028,20
671,1344.05,200,200,200,0,6029,20
672,1346.05,200,200,200,0,6029,19
673,1348.06,200,200,200,0,6030,19
674,1350.06,200,200,200,0,6030,19
675,1352.07,200,200,200,0,6030,18
676,1354.05,200,200,200,0,6031,18
677,1356.04,200,200,200,0,6031,17
678,1358.05,200,200,200,0,6032,17
679,1360.06,200,200,200,0,6032,17
680,1362.05,200,200,200,0,6032,16
681,1364.06,200,200,200,0,6033,16
682,1366.04,200,200,200,0,6033,16
683,1368.04,200,200,200,0,6034,15
684,1370.04,200,200,200,0,6034,15
685,1372.05,200,200,200,0,6035,14
686,1374.04,200,200,200,0,6035,14
687,1376.08,200,200,200,0,6035,14
688,1378.05,200,200,200,0,6036,13
689,1380.06,200,200,200,0,6036,13
690,1382.05,200,200,200,0,6037,12
691,1384.05,200,200,200,0,6037,12
692,1386.06,200,200,200,0,6037,12
693,1388.05,200,200,200,0,6038,11
694,1390.07,200,200,200,0,6038,11
695,1392.05,200,200,200,0,6039,10
696,1394.05,200,200,200,0,6039,10
697,1396.06,200,200,200,0,6039,10
698,1398.04,200,200,200,0,6040,9
699,1400.10,200,200,200,0,6040,9
700,1402.07,200,200,200,0,6041,8
701,1404.07,200,200,200,0,6041,8
702,1406.07,200,200,200,0,6042,8
703,1408.06,200,200,200,0,6042,7
704,1410.06,200,200,200,0,6042,7
705,1412.04,200,200,200,0,6043,6
706,1414.05,200,200,200,0,6043,6
707,1416.06,200,200,200,0,6044,5
708,1418.05,200,200,200,0,6044,5
709,1420.05,200,200,200,0,6044,5
710,1422.04,200,200,200,0,6045,4
711,1424.05,200,200,200,0,6045,4
712,1426.05,200,200,200,0,6046,3
713,1428.04,200,200,200,0,6046,3
714,1430.05,200,200,200,0,6047,3
715,1432.05,200,200,200,0,6047,2
716,1434.04,200,200,200,0,6047,2
717,1436.04,200,200,200,0,6048,1
718,1438.06,200,200,200,0,6048,1
719,1440.06,200,200,200,0,6049,1
720,1442.06,200,200,200,0,6049,0
721,1444.05,200,200,200,0,6049,0
722,1446.06,200,200,200,0,6050,0
723,1448.08,200,200,200,0,6050,-1
724,1450.08,200,200,200,0,6051,-1
725,1452.08,200,200,200,0,6051,-1
726,1454.06,200,200,200,0,6051,-2
727,1456.05,200,200,200,0,6052,-2
728,1458.08,200,200,200,0,6052,-3
729,1460.07,200,200,200,0,6053,-3
730,1462.05,200,200,200,0,6053,-3
731,1464.05,200,200,200,0,6054,-4
732,1466.07,200,200,200,0,6054,-4
