Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
1.352003240,1,0,0,0,0,0,0,0
1.352010760,1,0,0,0,0,0,0,1
1.352015680,1,0,0,0,0,0,1,1
1.352020160,1,1,0,0,0,0,1,1
1.352020880,1,1,1,0,0,0,1,1
1.352023000,1,1,1,0,0,0,0,1
1.352094560,1,1,1,0,0,0,0,0
1.352107640,1,1,1,0,1,0,0,0
1.352124480,1,1,1,0,0,0,0,0
1.352916560,1,1,1,1,0,0,0,0
1.352935600,1,1,1,1,0,1,0,0
1.352964760,1,1,1,1,0,0,0,0
1.356022200,1,1,1,0,0,0,0,0
1.356024280,1,1,0,0,0,0,0,0
1.356029560,0,1,0,0,0,0,0,0
1.356035840,0,0,0,0,0,0,0,0
1.356036600,0,0,1,0,0,0,0,0
1.356075120,0,0,1,0,0,0,0,1
1.356080040,0,0,1,0,0,0,1,1
1.356087400,0,0,1,0,0,0,0,1
1.356159000,0,0,1,0,0,0,0,0
1.356178400,0,0,1,0,1,0,0,0
1.356195240,0,0,1,0,0,0,0,0
1.357099240,0,0,1,1,0,0,0,0
1.357114400,0,0,1,1,0,1,0,0
1.357143240,0,0,1,1,0,0,0,0
1.357287080,0,0,1,0,0,0,0,0
1.357288720,0,0,0,0,0,0,0,0
1.359997880,1,0,0,0,0,0,0,0
1.360018360,1,1,0,0,0,0,0,0
1.360019040,1,1,1,0,0,0,0,0
1.360019680,1,1,1,0,0,0,0,1
1.360024640,1,1,1,0,0,0,1,1
1.360031960,1,1,1,0,0,0,0,1
1.360103560,1,1,1,0,0,0,0,0
1.360116640,1,1,1,0,1,0,0,0
1.360133480,1,1,1,0,0,0,0,0
1.361216440,1,1,1,1,0,0,0,0
1.361232240,1,1,1,1,0,1,0,0
1.361261080,1,1,1,1,0,0,0,0
1.361388560,1,1,1,0,0,0,0,0
1.361390680,1,1,0,0,0,0,0,0
1.363998400,0,1,0,0,0,0,0,0
1.364017000,0,0,0,0,0,0,0,0
1.364017760,0,0,1,0,0,0,0,0
1.364019200,0,0,1,0,0,0,0,1
1.364024120,0,0,1,0,0,0,1,1
1.364031440,0,0,1,0,0,0,0,1
1.364103200,0,0,1,0,0,0,0,0
1.364116280,0,0,1,0,1,0,0,0
1.364133120,0,0,1,0,0,0,0,0
1.365263160,0,0,1,1,0,0,0,0
1.365281200,0,0,1,1,0,1,0,0
1.365310040,0,0,1,1,0,0,0,0
1.365460960,0,0,1,0,0,0,0,0
1.365463120,0,0,0,0,0,0,0,0
1.368001160,1,0,0,0,0,0,0,0
1.368018720,1,1,0,0,0,0,0,0
1.368019400,1,1,1,0,0,0,0,0
1.368035760,1,1,1,0,0,0,0,1
1.368040720,1,1,1,0,0,0,1,1
1.368048040,1,1,1,0,0,0,0,1
1.368119600,1,1,1,0,0,0,0,0
1.368132640,1,1,1,0,1,0,0,0
1.368149480,1,1,1,0,0,0,0,0
1.369305440,1,1,1,1,0,0,0,0
1.369317360,1,1,1,1,0,1,0,0
1.369346200,1,1,1,1,0,0,0,0
1.369494120,1,1,1,0,0,0,0,0
1.369495080,1,1,0,0,0,0,0,0
1.372003200,0,1,0,0,0,0,0,0
1.372010680,0,1,0,0,0,0,0,1
1.372015600,0,1,0,0,0,0,1,1
1.372019080,0,0,0,0,0,0,1,1
1.372019880,0,0,1,0,0,0,1,1
1.372022920,0,0,1,0,0,0,0,1
1.372094480,0,0,1,0,0,0,0,0
1.372107560,0,0,1,0,1,0,0,0
1.372124400,0,0,1,0,0,0,0,0
1.373129880,0,0,1,1,0,0,0,0
1.373142440,0,0,1,1,0,1,0,0
1.373171280,0,0,1,1,0,0,0,0
1.373324120,0,0,1,0,0,0,0,0
1.373325080,0,0,0,0,0,0,0,0
1.375998840,1,0,0,0,0,0,0,0
1.376006360,1,0,0,0,0,0,0,1
1.376011280,1,0,0,0,0,0,1,1
1.376017520,1,1,0,0,0,0,1,1
1.376018200,1,1,1,0,0,0,1,1
1.376018600,1,1,1,0,0,0,0,1
1.376090280,1,1,1,0,0,0,0,0
1.376103360,1,1,1,0,1,0,0,0
1.376120200,1,1,1,0,0,0,0,0
1.376919040,1,1,1,1,0,0,0,0
1.376933280,1,1,1,1,0,1,0,0
1.376962120,1,1,1,1,0,0,0,0
1.377106680,1,1,1,0,0,0,0,0
1.377107640,1,1,0,0,0,0,0,0
1.380000040,0,1,0,0,0,0,0,0
1.380007520,0,1,0,0,0,0,0,1
1.380012480,0,1,0,0,0,0,1,1
1.380017920,0,0,0,0,0,0,1,1
1.380018680,0,0,1,0,0,0,1,1
1.380019800,0,0,1,0,0,0,0,1
1.380091480,0,0,1,0,0,0,0,0
1.380104520,0,0,1,0,1,0,0,0
1.380121360,0,0,1,0,0,0,0,0
1.380905480,0,0,1,1,0,0,0,0
1.380922560,0,0,1,1,0,1,0,0
1.380951400,0,0,1,1,0,0,0,0
1.381080720,0,0,1,0,0,0,0,0
1.381081680,0,0,0,0,0,0,0,0
1.384006680,1,0,0,0,0,0,0,0
1.384022880,1,1,0,0,0,0,0,0
1.384023600,1,1,1,0,0,0,0,0
1.384034120,1,1,1,0,0,0,0,1
1.384039040,1,1,1,0,0,0,1,1
1.384046360,1,1,1,0,0,0,0,1
1.384117920,1,1,1,0,0,0,0,0
1.384131000,1,1,1,0,1,0,0,0
1.384147840,1,1,1,0,0,0,0,0
1.385057400,1,1,1,1,0,0,0,0
1.385069240,1,1,1,1,0,1,0,0
1.385098080,1,1,1,1,0,0,0,0
1.385247560,1,1,1,0,0,0,0,0
1.385248520,1,1,0,0,0,0,0,0
1.388001000,0,1,0,0,0,0,0,0
1.388019080,0,0,0,0,0,0,0,0
1.388019840,0,0,1,0,0,0,0,0
1.388023040,0,0,1,0,0,0,0,1
1.388027960,0,0,1,0,0,0,1,1
1.388035280,0,0,1,0,0,0,0,1
1.388106840,0,0,1,0,0,0,0,0
1.388119920,0,0,1,0,1,0,0,0
1.388136760,0,0,1,0,0,0,0,0
1.389217520,0,0,1,1,0,0,0,0
1.389235320,0,0,1,1,0,1,0,0
1.389264160,0,0,1,1,0,0,0,0
1.389414160,0,0,1,0,0,0,0,0
1.389416240,0,0,0,0,0,0,0,0
1.392002840,1,0,0,0,0,0,0,0
1.392020080,1,1,0,0,0,0,0,0
1.392020800,1,1,1,0,0,0,0,0
1.392021640,1,1,1,0,0,0,0,1
1.392026600,1,1,1,0,0,0,1,1
1.392033920,1,1,1,0,0,0,0,1
1.392105600,1,1,1,0,0,0,0,0
1.392118640,1,1,1,0,1,0,0,0
1.392135480,1,1,1,0,0,0,0,0
1.393265040,1,1,1,1,0,0,0,0
1.393279960,1,1,1,1,0,1,0,0
1.393308800,1,1,1,1,0,0,0,0
1.393490040,1,1,1,0,0,0,0,0
1.393491000,1,1,0,0,0,0,0,0
1.396009440,0,1,0,0,0,0,0,0
1.396026160,0,0,0,0,0,0,0,0
1.396026920,0,0,1,0,0,0,0,0
1.396034080,0,0,1,0,0,0,0,1
1.396039040,0,0,1,0,0,0,1,1
1.396046360,0,0,1,0,0,0,0,1
1.396118040,0,0,1,0,0,0,0,0
1.396137440,0,0,1,0,1,0,0,0
1.396154240,0,0,1,0,0,0,0,0
1.397265840,0,0,1,1,0,0,0,0
1.397281720,0,0,1,1,0,1,0,0
1.397310560,0,0,1,1,0,0,0,0
1.397441920,0,0,1,0,0,0,0,0
1.397443520,0,0,0,0,0,0,0,0
1.400000240,1,0,0,0,0,0,0,0
1.400007760,1,0,0,0,0,0,0,1
1.400012680,1,0,0,0,0,0,1,1
1.400018240,1,1,0,0,0,0,1,1
1.400018960,1,1,1,0,0,0,1,1
1.400020040,1,1,1,0,0,0,0,1
1.400091560,1,1,1,0,0,0,0,0
1.400110960,1,1,1,0,1,0,0,0
1.400127800,1,1,1,0,0,0,0,0
1.401179200,1,1,1,1,0,0,0,0
1.401195320,1,1,1,1,0,1,0,0
1.401224160,1,1,1,1,0,0,0,0
1.401406520,1,1,1,0,0,0,0,0
1.401408160,1,1,0,0,0,0,0,0
1.404006400,0,1,0,0,0,0,0,0
1.404013880,0,1,0,0,0,0,0,1
1.404018840,0,1,0,0,0,0,1,1
1.404023200,0,0,0,0,0,0,1,1
1.404023920,0,0,1,0,0,0,1,1
1.404026160,0,0,1,0,0,0,0,1
1.404097760,0,0,1,0,0,0,0,0
1.404110840,0,0,1,0,1,0,0,0
1.404127680,0,0,1,0,0,0,0,0
1.404906720,0,0,1,1,0,0,0,0
1.404918400,0,0,1,1,0,1,0,0
1.404947240,0,0,1,1,0,0,0,0
1.405086000,0,0,1,0,0,0,0,0
1.405087000,0,0,0,0,0,0,0,0
1.408002760,1,0,0,0,0,0,0,0
1.408010240,1,0,0,0,0,0,0,1
1.408015160,1,0,0,0,0,0,1,1
1.408019320,1,1,0,0,0,0,1,1
1.408020040,1,1,1,0,0,0,1,1
1.408022520,1,1,1,0,0,0,0,1
1.408094120,1,1,1,0,0,0,0,0
1.408107200,1,1,1,0,1,0,0,0
1.408124000,1,1,1,0,0,0,0,0
1.408925560,1,1,1,1,0,0,0,0
1.408941360,1,1,1,1,0,1,0,0
1.408970200,1,1,1,1,0,0,0,0
1.409137960,1,1,1,0,0,0,0,0
1.409140040,1,1,0,0,0,0,0,0
1.412010520,0,1,0,0,0,0,0,0
1.412023280,0,1,0,0,0,0,0,1
1.412028240,0,1,0,0,0,0,1,1
1.412029320,0,0,0,0,0,0,1,1
1.412030080,0,0,1,0,0,0,1,1
1.412035560,0,0,1,0,0,0,0,1
1.412107240,0,0,1,0,0,0,0,0
1.412120320,0,0,1,0,1,0,0,0
1.412137120,0,0,1,0,0,0,0,0
1.413057760,0,0,1,1,0,0,0,0
1.413073080,0,0,1,1,0,1,0,0
1.413101920,0,0,1,1,0,0,0,0
1.413235080,0,0,1,0,0,0,0,0
1.413236680,0,0,0,0,0,0,0,0
1.416006400,1,0,0,0,0,0,0,0
1.416021440,1,1,0,0,0,0,0,0
1.416022200,1,1,1,0,0,0,0,0
1.416057200,1,1,1,0,0,0,0,1
1.416062120,1,1,1,0,0,0,1,1
1.416069440,1,1,1,0,0,0,0,1
1.416141000,1,1,1,0,0,0,0,0
1.416154080,1,1,1,0,1,0,0,0
1.416170920,1,1,1,0,0,0,0,0
1.417229280,1,1,1,1,0,0,0,0
1.417245200,1,1,1,1,0,1,0,0
1.417274040,1,1,1,1,0,0,0,0
1.417440040,1,1,1,0,0,0,0,0
1.417441000,1,1,0,0,0,0,0,0
1.420005280,0,1,0,0,0,0,0,0
1.420020520,0,0,0,0,0,0,0,0
1.420021280,0,0,1,0,0,0,0,0
1.420052800,0,0,1,0,0,0,0,1
1.420057720,0,0,1,0,0,0,1,1
1.420065040,0,0,1,0,0,0,0,1
1.420136680,0,0,1,0,0,0,0,0
1.420149760,0,0,1,0,1,0,0,0
1.420166560,0,0,1,0,0,0,0,0
1.421297640,0,0,1,1,0,0,0,0
1.421311040,0,0,1,1,0,1,0,0
1.421339880,0,0,1,1,0,0,0,0
1.421482640,0,0,1,0,0,0,0,0
1.421483600,0,0,0,0,0,0,0,0
1.424014000,1,0,0,0,0,0,0,0
1.424026640,1,0,0,0,0,0,0,1
1.424030600,1,1,0,0,0,0,0,1
1.424031320,1,1,1,0,0,0,0,1
1.424031560,1,1,1,0,0,0,1,1
1.424038920,1,1,1,0,0,0,0,1
1.424110480,1,1,1,0,0,0,0,0
1.424123520,1,1,1,0,1,0,0,0
1.424140360,1,1,1,0,0,0,0,0
1.425293960,1,1,1,1,0,0,0,0
1.425307800,1,1,1,1,0,1,0,0
1.425336640,1,1,1,1,0,0,0,0
1.425497800,1,1,1,0,0,0,0,0
1.425499440,1,1,0,0,0,0,0,0
1.428005640,0,1,0,0,0,0,0,0
1.428013160,0,1,0,0,0,0,0,1
1.428018120,0,1,0,0,0,0,1,1
1.428022600,0,0,0,0,0,0,1,1
1.428023360,0,0,1,0,0,0,1,1
1.428025440,0,0,1,0,0,0,0,1
1.428097200,0,0,1,0,0,0,0,0
1.428110240,0,0,1,0,1,0,0,0
1.428127080,0,0,1,0,0,0,0,0
1.429122160,0,0,1,1,0,0,0,0
1.429132880,0,0,1,1,0,1,0,0
1.429161720,0,0,1,1,0,0,0,0
1.429290720,0,0,1,0,0,0,0,0
1.429291720,0,0,0,0,0,0,0,0
1.432011160,1,0,0,0,0,0,0,0
1.432018680,1,0,0,0,0,0,0,1
1.432023600,1,0,0,0,0,0,1,1
1.432028520,1,1,0,0,0,0,1,1
1.432029240,1,1,1,0,0,0,1,1
1.432030920,1,1,1,0,0,0,0,1
1.432102560,1,1,1,0,0,0,0,0
1.432115600,1,1,1,0,1,0,0,0
1.432132440,1,1,1,0,0,0,0,0
1.432909120,1,1,1,1,0,0,0,0
1.432925000,1,1,1,1,0,1,0,0
1.432953840,1,1,1,1,0,0,0,0
1.433089720,1,1,1,0,0,0,0,0
1.433090680,1,1,0,0,0,0,0,0
1.436001640,0,1,0,0,0,0,0,0
1.436009120,0,1,0,0,0,0,0,1
1.436014080,0,1,0,0,0,0,1,1
1.436018600,0,0,0,0,0,0,1,1
1.436019360,0,0,1,0,0,0,1,1
1.436021400,0,0,1,0,0,0,0,1
1.436093000,0,0,1,0,0,0,0,0
1.436106080,0,0,1,0,1,0,0,0
1.436122920,0,0,1,0,0,0,0,0
1.436911320,0,0,1,1,0,0,0,0
1.436929440,0,0,1,1,0,1,0,0
1.436958280,0,0,1,1,0,0,0,0
1.437094480,0,0,1,0,0,0,0,0
1.437096640,0,0,0,0,0,0,0,0
1.440011920,1,0,0,0,0,0,0,0
1.440020240,1,0,0,0,0,0,0,1
1.440025160,1,0,0,0,0,0,1,1
1.440029720,1,1,0,0,0,0,1,1
1.440030440,1,1,1,0,0,0,1,1
1.440032520,1,1,1,0,0,0,0,1
1.440104200,1,1,1,0,0,0,0,0
1.440123560,1,1,1,0,1,0,0,0
1.440140400,1,1,1,0,0,0,0,0
1.441065680,1,1,1,1,0,0,0,0
1.441085520,1,1,1,1,0,1,0,0
1.441114680,1,1,1,1,0,0,0,0
1.441237360,1,1,1,0,0,0,0,0
1.441238320,1,1,0,0,0,0,0,0
1.444011080,0,1,0,0,0,0,0,0
1.444028760,0,0,0,0,0,0,0,0
1.444029520,0,0,1,0,0,0,0,0
1.444051560,0,0,1,0,0,0,0,1
1.444056480,0,0,1,0,0,0,1,1
1.444063800,0,0,1,0,0,0,0,1
1.444135360,0,0,1,0,0,0,0,0
1.444148440,0,0,1,0,1,0,0,0
1.444165280,0,0,1,0,0,0,0,0
1.445222080,0,0,1,1,0,0,0,0
1.445239600,0,0,1,1,0,1,0,0
1.445268440,0,0,1,1,0,0,0,0
1.445436960,0,0,1,0,0,0,0,0
1.445439040,0,0,0,0,0,0,0,0
1.448002720,1,0,0,0,0,0,0,0
1.448017960,1,1,0,0,0,0,0,0
1.448018680,1,1,1,0,0,0,0,0
1.448048160,1,1,1,0,0,0,0,1
1.448053080,1,1,1,0,0,0,1,1
1.448060400,1,1,1,0,0,0,0,1
1.448131960,1,1,1,0,0,0,0,0
1.448145040,1,1,1,0,1,0,0,0
1.448161880,1,1,1,0,0,0,0,0
1.449336680,1,1,1,1,0,0,0,0
1.449353680,1,1,1,1,0,1,0,0
1.449382520,1,1,1,1,0,0,0,0
1.449521080,1,1,1,0,0,0,0,0
1.449523200,1,1,0,0,0,0,0,0
1.452006800,0,1,0,0,0,0,0,0
1.452019040,0,1,0,0,0,0,0,1
1.452023960,0,1,0,0,0,0,1,1
1.452024840,0,0,0,0,0,0,1,1
1.452025560,0,0,1,0,0,0,1,1
1.452031280,0,0,1,0,0,0,0,1
1.452102840,0,0,1,0,0,0,0,0
1.452115920,0,0,1,0,1,0,0,0
1.452132760,0,0,1,0,0,0,0,0
1.453283160,0,0,1,1,0,0,0,0
1.453300600,0,0,1,1,0,1,0,0
1.453329440,0,0,1,1,0,0,0,0
1.453448640,0,0,1,0,0,0,0,0
1.453449600,0,0,0,0,0,0,0,0
1.456005560,1,0,0,0,0,0,0,0
1.456013040,1,0,0,0,0,0,0,1
1.456018000,1,0,0,0,0,0,1,1
1.456023040,1,1,0,0,0,0,1,1
1.456023760,1,1,1,0,0,0,1,1
1.456025320,1,1,1,0,0,0,0,1
1.456096880,1,1,1,0,0,0,0,0
1.456109960,1,1,1,0,1,0,0,0
1.456126760,1,1,1,0,0,0,0,0
1.457167680,1,1,1,1,0,0,0,0
1.457178600,1,1,1,1,0,1,0,0
1.457207440,1,1,1,1,0,0,0,0
1.457353480,1,1,1,0,0,0,0,0
1.457354440,1,1,0,0,0,0,0,0
1.460012960,0,1,0,0,0,0,0,0
1.460020480,0,1,0,0,0,0,0,1
1.460025400,0,1,0,0,0,0,1,1
1.460031040,0,0,0,0,0,0,1,1
1.460031840,0,0,1,0,0,0,1,1
1.460032760,0,0,1,0,0,0,0,1
1.460104440,0,0,1,0,0,0,0,0
1.460117480,0,0,1,0,1,0,0,0
1.460134320,0,0,1,0,0,0,0,0
1.460924880,0,0,1,1,0,0,0,0
1.460937640,0,0,1,1,0,1,0,0
1.460966480,0,0,1,1,0,0,0,0
1.461114600,0,0,1,0,0,0,0,0
1.461116240,0,0,0,0,0,0,0,0
1.464003000,1,0,0,0,0,0,0,0
1.464010520,1,0,0,0,0,0,0,1
1.464015440,1,0,0,0,0,0,1,1
1.464020040,1,1,0,0,0,0,1,1
1.464020720,1,1,1,0,0,0,1,1
1.464022800,1,1,1,0,0,0,0,1
1.464094480,1,1,1,0,0,0,0,0
1.464107520,1,1,1,0,1,0,0,0
1.464124360,1,1,1,0,0,0,0,0
1.464929120,1,1,1,1,0,0,0,0
1.464945320,1,1,1,1,0,1,0,0
1.464974160,1,1,1,1,0,0,0,0
1.465111480,1,1,1,0,0,0,0,0
1.465113120,1,1,0,0,0,0,0,0
1.468012240,0,1,0,0,0,0,0,0
1.468026840,0,1,0,0,0,0,0,1
1.468029160,0,0,0,0,0,0,0,1
1.468029880,0,0,1,0,0,0,0,1
1.468031760,0,0,1,0,0,0,1,1
1.468039080,0,0,1,0,0,0,0,1
1.468110720,0,0,1,0,0,0,0,0
1.468123800,0,0,1,0,1,0,0,0
1.468140600,0,0,1,0,0,0,0,0
1.469061120,0,0,1,1,0,0,0,0
1.469071520,0,0,1,1,0,1,0,0
1.469100360,0,0,1,1,0,0,0,0
1.469227760,0,0,1,0,0,0,0,0
1.469228720,0,0,0,0,0,0,0,0
1.472004000,1,0,0,0,0,0,0,0
1.472013560,1,0,0,0,0,0,0,1
1.472018480,1,0,0,0,0,0,1,1
1.472021120,1,1,0,0,0,0,1,1
1.472021840,1,1,1,0,0,0,1,1
1.472025840,1,1,1,0,0,0,0,1
1.472097440,1,1,1,0,0,0,0,0
1.472110520,1,1,1,0,1,0,0,0
1.472127360,1,1,1,0,0,0,0,0
1.473238160,1,1,1,1,0,0,0,0
1.473250160,1,1,1,1,0,1,0,0
1.473279000,1,1,1,1,0,0,0,0
1.473431120,1,1,1,0,0,0,0,0
1.473433160,1,1,0,0,0,0,0,0
1.476006160,0,1,0,0,0,0,0,0
1.476013680,0,1,0,0,0,0,0,1
1.476018600,0,1,0,0,0,0,1,1
1.476024200,0,0,0,0,0,0,1,1
1.476024960,0,0,1,0,0,0,1,1
1.476025920,0,0,1,0,0,0,0,1
1.476097480,0,0,1,0,0,0,0,0
1.476110480,0,0,1,0,1,0,0,0
1.476127320,0,0,1,0,0,0,0,0
1.477294080,0,0,1,1,0,0,0,0
1.477311880,0,0,1,1,0,1,0,0
1.477340720,0,0,1,1,0,0,0,0
1.477508880,0,0,1,0,0,0,0,0
1.477509840,0,0,0,0,0,0,0,0
1.480006240,1,0,0,0,0,0,0,0
1.480022280,1,1,0,0,0,0,0,0
1.480023040,1,1,1,0,0,0,0,0
1.480025160,1,1,1,0,0,0,0,1
1.480030120,1,1,1,0,0,0,1,1
1.480037440,1,1,1,0,0,0,0,1
1.480109160,1,1,1,0,0,0,0,0
1.480128560,1,1,1,0,1,0,0,0
1.480145400,1,1,1,0,0,0,0,0
1.481300960,1,1,1,1,0,0,0,0
1.481312360,1,1,1,1,0,1,0,0
1.481341200,1,1,1,1,0,0,0,0
1.481484280,1,1,1,0,0,0,0,0
1.481485240,1,1,0,0,0,0,0,0
1.484002040,0,1,0,0,0,0,0,0
1.484009880,0,1,0,0,0,0,0,1
1.484014840,0,1,0,0,0,0,1,1
1.484018320,0,0,0,0,0,0,1,1
1.484019080,0,0,1,0,0,0,1,1
1.484022160,0,0,1,0,0,0,0,1
1.484093840,0,0,1,0,0,0,0,0
1.484106840,0,0,1,0,1,0,0,0
1.484123680,0,0,1,0,0,0,0,0
1.485141680,0,0,1,1,0,0,0,0
1.485160400,0,0,1,1,0,1,0,0
1.485189560,0,0,1,1,0,0,0,0
1.485352560,0,0,1,0,0,0,0,0
1.485353520,0,0,0,0,0,0,0,0
1.488006840,1,0,0,0,0,0,0,0
1.488014360,1,0,0,0,0,0,0,1
1.488019320,1,0,0,0,0,0,1,1
1.488021400,1,1,0,0,0,0,1,1
1.488022120,1,1,1,0,0,0,1,1
1.488026640,1,1,1,0,0,0,0,1
1.488098200,1,1,1,0,0,0,0,0
1.488111240,1,1,1,0,1,0,0,0
1.488128080,1,1,1,0,0,0,0,0
1.488922000,1,1,1,1,0,0,0,0
1.488938160,1,1,1,1,0,1,0,0
1.488967000,1,1,1,1,0,0,0,0
1.492027280,1,1,1,0,0,0,0,0
1.492028280,1,1,0,0,0,0,0,0
1.492035080,0,1,0,0,0,0,0,0
1.492042080,0,0,0,0,0,0,0,0
1.492042560,0,0,0,0,0,0,0,1
1.492042880,0,0,1,0,0,0,0,1
1.492047480,0,0,1,0,0,0,1,1
1.492054840,0,0,1,0,0,0,0,1
1.492126360,0,0,1,0,0,0,0,0
1.492139440,0,0,1,0,1,0,0,0
1.492156280,0,0,1,0,0,0,0,0
1.492990880,0,0,1,1,0,0,0,0
1.493008680,0,0,1,1,0,1,0,0
1.493037560,0,0,1,1,0,0,0,0
1.493215720,0,0,1,0,0,0,0,0
1.493216680,0,0,0,0,0,0,0,0
1.496005360,1,0,0,0,0,0,0,0
1.496021440,1,1,0,0,0,0,0,0
1.496022160,1,1,1,0,0,0,0,0
1.496034640,1,1,1,0,0,0,0,1
1.496039600,1,1,1,0,0,0,1,1
1.496046920,1,1,1,0,0,0,0,1
1.496118560,1,1,1,0,0,0,0,0
1.496131600,1,1,1,0,1,0,0,0
1.496148440,1,1,1,0,0,0,0,0
1.497058120,1,1,1,1,0,0,0,0
1.497073360,1,1,1,1,0,1,0,0
1.497102200,1,1,1,1,0,0,0,0
1.497274440,1,1,1,0,0,0,0,0
1.497276560,1,1,0,0,0,0,0,0
1.500000160,0,1,0,0,0,0,0,0
1.500017480,0,0,0,0,0,0,0,0
1.500018240,0,0,1,0,0,0,0,0
1.500024080,0,0,1,0,0,0,0,1
1.500029000,0,0,1,0,0,0,1,1
1.500036320,0,0,1,0,0,0,0,1
1.500112520,0,0,1,0,0,0,0,0
1.500125600,0,0,1,0,1,0,0,0
1.500142400,0,0,1,0,0,0,0,0
1.501241640,0,0,1,1,0,0,0,0
1.501261480,0,0,1,1,0,1,0,0
1.501290320,0,0,1,1,0,0,0,0
1.501443720,0,0,1,0,0,0,0,0
1.501445760,0,0,0,0,0,0,0,0
1.504004080,1,0,0,0,0,0,0,0
1.504019920,1,1,0,0,0,0,0,0
1.504020640,1,1,1,0,0,0,0,0
1.504027040,1,1,1,0,0,0,0,1
1.504032000,1,1,1,0,0,0,1,1
1.504039320,1,1,1,0,0,0,0,1
1.504115560,1,1,1,0,0,0,0,0
1.504128640,1,1,1,0,1,0,0,0
1.504145440,1,1,1,0,0,0,0,0
1.505269720,1,1,1,1,0,0,0,0
1.505287680,1,1,1,1,0,1,0,0
1.505316520,1,1,1,1,0,0,0,0
1.505478280,1,1,1,0,0,0,0,0
1.505479880,1,1,0,0,0,0,0,0
1.508006280,0,1,0,0,0,0,0,0
1.508024600,0,0,0,0,0,0,0,0
1.508025400,0,0,1,0,0,0,0,0
1.508048120,0,0,1,0,0,0,0,1
1.508053040,0,0,1,0,0,0,1,1
1.508060360,0,0,1,0,0,0,0,1
1.508136600,0,0,1,0,0,0,0,0
1.508149680,0,0,1,0,1,0,0,0
1.508166520,0,0,1,0,0,0,0,0
1.509275480,0,0,1,1,0,0,0,0
1.509291080,0,0,1,1,0,1,0,0
1.509319920,0,0,1,1,0,0,0,0
1.509466760,0,0,1,0,0,0,0,0
1.509467720,0,0,0,0,0,0,0,0
1.512008600,1,0,0,0,0,0,0,0
1.512016120,1,0,0,0,0,0,0,1
1.512021080,1,0,0,0,0,0,1,1
1.512026760,1,1,0,0,0,0,1,1
1.512027520,1,1,1,0,0,0,1,1
1.512028400,1,1,1,0,0,0,0,1
1.512104520,1,1,1,0,0,0,0,0
1.512117560,1,1,1,0,1,0,0,0
1.512134400,1,1,1,0,0,0,0,0
1.513195400,1,1,1,1,0,0,0,0
1.513208240,1,1,1,1,0,1,0,0
1.513237080,1,1,1,1,0,0,0,0
1.513381160,1,1,1,0,0,0,0,0
1.513382760,1,1,0,0,0,0,0,0
1.516011640,0,1,0,0,0,0,0,0
1.516019120,0,1,0,0,0,0,0,1
1.516024040,0,1,0,0,0,0,1,1
1.516027480,0,0,0,0,0,0,1,1
1.516028280,0,0,1,0,0,0,1,1
1.516031360,0,0,1,0,0,0,0,1
1.516107480,0,0,1,0,0,0,0,0
1.516120560,0,0,1,0,1,0,0,0
1.516137400,0,0,1,0,0,0,0,0
1.516920320,0,0,1,1,0,0,0,0
1.516935280,0,0,1,1,0,1,0,0
1.516964440,0,0,1,1,0,0,0,0
1.519104600,0,0,1,0,0,0,0,0
1.519106800,0,0,0,0,0,0,0,0
1.520014160,1,0,0,0,0,0,0,0
1.520021640,1,0,0,0,0,0,0,1
1.520026600,1,0,0,0,0,0,1,1
1.520032760,1,1,0,0,0,0,1,1
1.520033520,1,1,1,0,0,0,1,1
1.520033920,1,1,1,0,0,0,0,1
1.520110040,1,1,1,0,0,0,0,0
1.520128240,1,1,1,0,1,0,0,0
1.520145080,1,1,1,0,0,0,0,0
1.520970200,1,1,1,1,0,0,0,0
1.520984600,1,1,1,1,0,1,0,0
1.521013440,1,1,1,1,0,0,0,0
1.521164680,1,1,1,0,0,0,0,0
1.521166720,1,1,0,0,0,0,0,0
1.524008200,0,1,0,0,0,0,0,0
1.524022960,0,0,0,0,0,0,0,0
1.524023720,0,0,1,0,0,0,0,0
1.524029880,0,0,1,0,0,0,0,1
1.524034840,0,0,1,0,0,0,1,1
1.524042160,0,0,1,0,0,0,0,1
1.524118320,0,0,1,0,0,0,0,0
1.524137720,0,0,1,0,1,0,0,0
1.524154560,0,0,1,0,0,0,0,0
1.525053560,0,0,1,1,0,0,0,0
1.525073400,0,0,1,1,0,1,0,0
1.525102240,0,0,1,1,0,0,0,0
1.525257120,0,0,1,0,0,0,0,0
1.525258160,0,0,0,0,0,0,0,0
1.528007560,1,0,0,0,0,0,0,0
1.528020080,1,0,0,0,0,0,0,1
1.528025000,1,1,0,0,0,0,0,1
1.528025040,1,1,0,0,0,0,1,1
1.528025720,1,1,1,0,0,0,1,1
1.528032360,1,1,1,0,0,0,0,1
1.528108440,1,1,1,0,0,0,0,0
1.528121480,1,1,1,0,1,0,0,0
1.528138320,1,1,1,0,0,0,0,0
1.529219920,1,1,1,1,0,0,0,0
1.529236880,1,1,1,1,0,1,0,0
1.529266040,1,1,1,1,0,0,0,0
1.529408000,1,1,1,0,0,0,0,0
1.529408960,1,1,0,0,0,0,0,0
1.532005240,0,1,0,0,0,0,0,0
1.532023240,0,0,0,0,0,0,0,0
1.532024000,0,0,1,0,0,0,0,0
