Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.221581520,0,0,1,0
0.221589140,0,0,0,0
0.221630280,0,0,1,0
0.221638020,0,0,0,0
0.223056980,1,0,0,0
0.223066100,1,1,0,0
0.223102780,1,1,0,1
0.223118760,1,1,0,0
0.223525640,1,1,1,0
0.223533260,1,1,0,0
0.223574460,1,1,1,0
0.223582080,1,1,0,0
0.223623220,1,1,1,0
0.223630960,1,1,0,0
0.225046220,0,1,0,0
0.225055180,0,0,0,0
0.225092660,0,0,0,1
0.225108640,0,0,0,0
0.225515640,0,0,1,0
0.225523260,0,0,0,0
0.225564400,0,0,1,0
0.225572040,0,0,0,0
0.225613160,0,0,1,0
0.225620900,0,0,0,0
0.227058760,1,0,0,0
0.227067820,1,1,0,0
0.227104600,1,1,0,1
0.227120600,1,1,0,0
0.227527980,1,1,1,0
0.227535580,1,1,0,0
0.227576720,1,1,1,0
0.227584360,1,1,0,0
0.227625540,1,1,1,0
0.227633300,1,1,0,0
0.229063260,0,1,0,0
0.229072260,0,0,0,0
0.229109560,0,0,0,1
0.229125540,0,0,0,0
0.229532540,0,0,1,0
0.229540160,0,0,0,0
0.229581280,0,0,1,0
0.229588920,0,0,0,0
0.229630120,0,0,1,0
0.229637860,0,0,0,0
0.231046640,1,0,0,0
0.231055700,1,1,0,0
0.231092560,1,1,0,1
0.231108540,1,1,0,0
0.231515540,1,1,1,0
0.231523160,1,1,0,0
0.231564240,1,1,1,0
0.231571880,1,1,0,0
0.231613060,1,1,1,0
0.231620820,1,1,0,0
0.233058340,0,1,0,0
0.233067340,0,0,0,0
0.233104620,0,0,0,1
0.233120620,0,0,0,0
0.233527800,0,0,1,0
0.233535420,0,0,0,0
0.233576500,0,0,1,0
0.233584120,0,0,0,0
0.233625320,0,0,1,0
0.233633060,0,0,0,0
0.235046280,1,0,0,0
0.235055340,1,1,0,0
0.235092080,1,1,0,1
0.235108060,1,1,0,0
0.235515320,1,1,1,0
0.235522920,1,1,0,0
0.235564060,1,1,1,0
0.235571700,1,1,0,0
0.235612820,1,1,1,0
0.235620580,1,1,0,0
0.237045540,0,1,0,0
0.237054540,0,0,0,0
0.237097260,0,0,0,1
0.237113260,0,0,0,0
0.237520380,0,0,1,0
0.237528000,0,0,0,0
0.237569060,0,0,1,0
0.237576700,0,0,0,0
0.237617840,0,0,1,0
0.237625580,0,0,0,0
0.239046460,1,0,0,0
0.239055540,1,1,0,0
0.239092340,1,1,0,1
0.239108320,1,1,0,0
0.239515140,1,1,1,0
0.239522740,1,1,0,0
0.239563880,1,1,1,0
0.239571520,1,1,0,0
0.239612660,1,1,1,0
0.239620400,1,1,0,0
0.241045840,0,1,0,0
0.241054820,0,0,0,0
0.241092600,0,0,0,1
0.241108580,0,0,0,0
0.241515840,0,0,1,0
0.241523440,0,0,0,0
0.241564580,0,0,1,0
0.241572220,0,0,0,0
0.241613420,0,0,1,0
0.241621160,0,0,0,0
0.243046460,1,0,0,0
0.243055560,1,1,0,0
0.243092220,1,1,0,1
0.243108220,1,1,0,0
0.243515280,1,1,1,0
0.243522880,1,1,0,0
0.243564020,1,1,1,0
0.243571660,1,1,0,0
0.243612860,1,1,1,0
0.243620600,1,1,0,0
0.245045920,0,1,0,0
0.245054900,0,0,0,0
0.245092240,0,0,0,1
0.245108220,0,0,0,0
0.245515420,0,0,1,0
0.245523020,0,0,0,0
0.245564100,0,0,1,0
0.245571740,0,0,0,0
0.245612920,0,0,1,0
0.245620680,0,0,0,0
0.247046000,1,0,0,0
0.247055140,1,1,0,0
0.247092000,1,1,0,1
0.247107980,1,1,0,0
0.247515040,1,1,1,0
0.247522660,1,1,0,0
0.247563860,1,1,1,0
0.247571500,1,1,0,0
0.247612620,1,1,1,0
0.247620360,1,1,0,0
0.249045960,0,1,0,0
0.249054960,0,0,0,0
0.249092380,0,0,0,1
0.249108380,0,0,0,0
0.249518620,0,0,1,0
0.249526240,0,0,0,0
0.249567300,0,0,1,0
0.249574940,0,0,0,0
0.249616140,0,0,1,0
0.249623880,0,0,0,0
0.251060380,1,0,0,0
0.251069400,1,1,0,0
0.251106200,1,1,0,1
0.251122200,1,1,0,0
0.251529200,1,1,1,0
0.251536800,1,1,0,0
0.251577940,1,1,1,0
0.251585560,1,1,0,0
0.251633080,1,1,1,0
0.251640820,1,1,0,0
0.253060740,0,1,0,0
0.253069800,0,0,0,0
0.253106960,0,0,0,1
0.253122940,0,0,0,0
0.253530020,0,0,1,0
0.253537620,0,0,0,0
0.253578780,0,0,1,0
0.253586380,0,0,0,0
0.253627580,0,0,1,0
0.253635320,0,0,0,0
0.255063240,1,0,0,0
0.255072300,1,1,0,0
0.255109220,1,1,0,1
0.255125200,1,1,0,0
0.255532080,1,1,1,0
0.255539700,1,1,0,0
0.255580840,1,1,1,0
0.255588440,1,1,0,0
0.255629720,1,1,1,0
0.255637460,1,1,0,0
0.257056020,0,1,0,0
0.257065060,0,0,0,0
0.257102400,0,0,0,1
0.257118400,0,0,0,0
0.257525400,0,0,1,0
0.257533000,0,0,0,0
0.257574220,0,0,1,0
0.257581820,0,0,0,0
0.257626540,0,0,1,0
0.257634280,0,0,0,0
0.259059200,1,0,0,0
0.259068240,1,1,0,0
0.259105100,1,1,0,1
0.259121100,1,1,0,0
0.259528220,1,1,1,0
0.259535820,1,1,0,0
0.259577040,1,1,1,0
0.259584640,1,1,0,0
0.259625740,1,1,1,0
0.259633480,1,1,0,0
0.261060620,0,1,0,0
0.261069580,0,0,0,0
0.261106980,0,0,0,1
0.261122980,0,0,0,0
0.261530220,0,0,1,0
0.261537840,0,0,0,0
0.261578980,0,0,1,0
0.261586580,0,0,0,0
0.261627800,0,0,1,0
0.261635540,0,0,0,0
0.263045740,1,0,0,0
0.263054760,1,1,0,0
0.263091560,1,1,0,1
0.263107540,1,1,0,0
0.263514800,1,1,1,0
0.263522400,1,1,0,0
0.263563620,1,1,1,0
0.263571240,1,1,0,0
0.263613360,1,1,1,0
0.263621120,1,1,0,0
0.265055820,0,1,0,0
0.265064840,0,0,0,0
0.265102060,0,0,0,1
0.265118060,0,0,0,0
0.265525500,0,0,1,0
0.265533100,0,0,0,0
0.265574180,0,0,1,0
0.265581800,0,0,0,0
0.265623000,0,0,1,0
0.265630740,0,0,0,0
0.267057180,1,0,0,0
0.267066220,1,1,0,0
0.267103020,1,1,0,1
0.267119000,1,1,0,0
0.267526260,1,1,1,0
0.267533880,1,1,0,0
0.267574940,1,1,1,0
0.267582560,1,1,0,0
0.267623760,1,1,1,0
0.267631500,1,1,0,0
0.269059760,0,1,0,0
0.269068740,0,0,0,0
0.269106140,0,0,0,1
0.269122120,0,0,0,0
0.269529380,0,0,1,0
0.269537000,0,0,0,0
0.269578200,0,0,1,0
0.269585800,0,0,0,0
0.269626960,0,0,1,0
0.269634700,0,0,0,0
0.271045120,1,0,0,0
0.271054220,1,1,0,0
0.271090960,1,1,0,1
0.271106940,1,1,0,0
0.271525020,1,1,1,0
0.271532620,1,1,0,0
0.271573840,1,1,1,0
0.271581440,1,1,0,0
0.271622520,1,1,1,0
0.271630280,1,1,0,0
0.273045280,0,1,0,0
0.273054300,0,0,0,0
0.273091600,0,0,0,1
0.273107580,0,0,0,0
0.273514960,0,0,1,0
0.273522560,0,0,0,0
0.273563660,0,0,1,0
0.273571260,0,0,0,0
0.273612400,0,0,1,0
0.273620140,0,0,0,0
0.275056720,1,0,0,0
0.275065740,1,1,0,0
0.275102660,1,1,0,1
0.275118660,1,1,0,0
0.275532140,1,1,1,0
0.275539760,1,1,0,0
0.275580900,1,1,1,0
0.275588520,1,1,0,0
0.275629660,1,1,1,0
0.275637420,1,1,0,0
0.277057440,0,1,0,0
0.277066440,0,0,0,0
0.277103800,0,0,0,1
0.277119800,0,0,0,0
0.277533160,0,0,1,0
0.277540760,0,0,0,0
0.277581980,0,0,1,0
0.277589580,0,0,0,0
0.277630680,0,0,1,0
0.277638420,0,0,0,0
0.279043820,1,0,0,0
0.279052880,1,1,0,0
0.279089800,1,1,0,1
0.279105780,1,1,0,0
0.279519040,1,1,1,0
0.279526640,1,1,0,0
0.279567860,1,1,1,0
0.279575460,1,1,0,0
0.279616560,1,1,1,0
0.279624300,1,1,0,0
0.281043420,0,1,0,0
0.281052460,0,0,0,0
0.281089680,0,0,0,1
0.281105680,0,0,0,0
0.281519100,0,0,1,0
0.281526720,0,0,0,0
0.281567920,0,0,1,0
0.281575540,0,0,0,0
0.281616620,0,0,1,0
0.281624360,0,0,0,0
0.283045600,1,0,0,0
0.283054640,1,1,0,0
0.283093000,1,1,0,1
0.283109000,1,1,0,0
0.283522300,1,1,1,0
0.283529920,1,1,0,0
0.283571060,1,1,1,0
0.283578660,1,1,0,0
0.283619880,1,1,1,0
0.283627620,1,1,0,0
0.285057460,0,1,0,0
0.285066420,0,0,0,0
0.285103700,0,0,0,1
0.285119700,0,0,0,0
0.285533320,0,0,1,0
0.285540920,0,0,0,0
0.285582140,0,0,1,0
0.285589740,0,0,0,0
0.285630820,0,0,1,0
0.285638580,0,0,0,0
0.287043700,1,0,0,0
0.287052720,1,1,0,0
0.287089640,1,1,0,1
0.287105640,1,1,0,0
0.287519060,1,1,1,0
0.287526680,1,1,0,0
0.287567880,1,1,1,0
0.287575500,1,1,0,0
0.287616700,1,1,1,0
0.287624460,1,1,0,0
0.289045220,0,1,0,0
0.289054180,0,0,0,0
0.289091640,0,0,0,1
0.289107640,0,0,0,0
0.289521140,0,0,1,0
0.289528740,0,0,0,0
0.289569840,0,0,1,0
0.289577440,0,0,0,0
0.289618600,0,0,1,0
0.289626340,0,0,0,0
0.291045220,1,0,0,0
0.291054300,1,1,0,0
0.291091220,1,1,0,1
0.291107200,1,1,0,0
0.291520640,1,1,1,0
0.291528260,1,1,0,0
0.291569480,1,1,1,0
0.291577080,1,1,0,0
0.291618160,1,1,1,0
0.291625900,1,1,0,0
0.293043160,0,1,0,0
0.293052140,0,0,0,0
0.293089420,0,0,0,1
0.293105400,0,0,0,0
0.293519020,0,0,1,0
0.293526640,0,0,0,0
0.293567780,0,0,1,0
0.293575400,0,0,0,0
0.293616600,0,0,1,0
0.293624360,0,0,0,0
0.295059440,1,0,0,0
0.295068560,1,1,0,0
0.295105300,1,1,0,1
0.295121300,1,1,0,0
0.295534720,1,1,1,0
0.295542340,1,1,0,0
0.295583420,1,1,1,0
0.295591040,1,1,0,0
0.295632240,1,1,1,0
0.295639980,1,1,0,0
0.297055980,0,1,0,0
0.297064960,0,0,0,0
0.297102300,0,0,0,1
0.297118300,0,0,0,0
0.297531740,0,0,1,0
0.297539340,0,0,0,0
0.297580420,0,0,1,0
0.297588040,0,0,0,0
0.297629240,0,0,1,0
0.297636980,0,0,0,0
0.299055560,1,0,0,0
0.299064580,1,1,0,0
0.299101500,1,1,0,1
0.299117500,1,1,0,0
0.299530800,1,1,1,0
0.299538420,1,1,0,0
0.299579560,1,1,1,0
0.299587180,1,1,0,0
0.299628300,1,1,1,0
0.299636060,1,1,0,0
0.301044700,0,1,0,0
0.301053660,0,0,0,0
0.301090940,0,0,0,1
0.301106940,0,0,0,0
0.301520240,0,0,1,0
0.301527860,0,0,0,0
0.301568940,0,0,1,0
0.301576560,0,0,0,0
0.301617760,0,0,1,0
0.301625500,0,0,0,0
0.303045220,1,0,0,0
0.303054340,1,1,0,0
0.303091080,1,1,0,1
0.303107080,1,1,0,0
0.303520500,1,1,1,0
0.303528120,1,1,0,0
0.303569260,1,1,1,0
0.303576880,1,1,0,0
0.303617960,1,1,1,0
0.303625700,1,1,0,0
0.305044760,0,1,0,0
0.305053800,0,0,0,0
0.305090960,0,0,0,1
0.305106960,0,0,0,0
0.305520520,0,0,1,0
0.305528120,0,0,0,0
0.305569200,0,0,1,0
0.305576820,0,0,0,0
0.305617960,0,0,1,0
0.305625700,0,0,0,0
0.307044420,1,0,0,0
0.307053480,1,1,0,0
0.307090160,1,1,0,1
0.307106140,1,1,0,0
0.307519520,1,1,1,0
0.307527120,1,1,0,0
0.307568220,1,1,1,0
0.307575840,1,1,0,0
0.307617040,1,1,1,0
0.307624780,1,1,0,0
0.309042720,0,1,0,0
0.309051700,0,0,0,0
0.309089220,0,0,0,1
0.309105220,0,0,0,0
0.309518780,0,0,1,0
0.309526380,0,0,0,0
0.309567600,0,0,1,0
0.309575220,0,0,0,0
0.309616300,0,0,1,0
0.309624040,0,0,0,0
0.311062140,1,0,0,0
0.311071200,1,1,0,0
0.311107920,1,1,0,1
0.311123900,1,1,0,0
0.311537220,1,1,1,0
0.311544840,1,1,0,0
0.311585920,1,1,1,0
0.311593520,1,1,0,0
0.311634680,1,1,1,0
0.311642420,1,1,0,0
0.313057560,0,1,0,0
0.313066640,0,0,0,0
0.313103920,0,0,0,1
0.313119920,0,0,0,0
0.313533240,0,0,1,0
0.313540840,0,0,0,0
0.313582060,0,0,1,0
0.313589660,0,0,0,0
0.313630880,0,0,1,0
0.313638620,0,0,0,0
0.315055060,1,0,0,0
0.315064080,1,1,0,0
0.315101000,1,1,0,1
0.315117000,1,1,0,0
0.315530480,1,1,1,0
0.315538100,1,1,0,0
0.315579300,1,1,1,0
0.315586940,1,1,0,0
0.315628000,1,1,1,0
0.315635740,1,1,0,0
0.317044380,0,1,0,0
0.317053340,0,0,0,0
0.317090700,0,0,0,1
0.317106680,0,0,0,0
0.317520260,0,0,1,0
0.317527860,0,0,0,0
0.317569060,0,0,1,0
0.317576680,0,0,0,0
0.317617760,0,0,1,0
0.317625500,0,0,0,0
0.319044200,1,0,0,0
0.319053220,1,1,0,0
0.319090140,1,1,0,1
0.319106120,1,1,0,0
0.319519560,1,1,1,0
0.319527180,1,1,0,0
0.319568460,1,1,1,0
0.319576060,1,1,0,0
0.319617140,1,1,1,0
0.319624880,1,1,0,0
0.321042620,0,1,0,0
0.321051620,0,0,0,0
0.321088900,0,0,0,1
0.321104880,0,0,0,0
0.321518380,0,0,1,0
0.321526000,0,0,0,0
0.321567080,0,0,1,0
0.321574680,0,0,0,0
0.321615840,0,0,1,0
0.321623580,0,0,0,0
0.323044740,1,0,0,0
0.323053800,1,1,0,0
0.323090540,1,1,0,1
0.323106520,1,1,0,0
0.323519840,1,1,1,0
0.323527440,1,1,0,0
0.323528060,1,1,1,0
0.323528080,1,1,0,0
0.323568540,1,1,1,0
0.323576140,1,1,0,0
0.323617340,1,1,1,0
0.323625100,1,1,0,0
0.325042560,0,1,0,0
0.325051560,0,0,0,0
0.325089980,0,0,0,1
0.325105960,0,0,0,0
0.325519280,0,0,1,0
0.325526880,0,0,0,0
0.325567980,0,0,1,0
0.325575580,0,0,0,0
0.325616720,0,0,1,0
0.325624460,0,0,0,0
0.327042680,1,0,0,0
0.327051740,1,1,0,0
0.327088660,1,1,0,1
0.327104660,1,1,0,0
0.327518100,1,1,1,0
0.327525700,1,1,0,0
0.327526360,1,1,1,0
0.327526380,1,1,0,0
0.327566920,1,1,1,0
0.327574520,1,1,0,0
0.327615600,1,1,1,0
0.327623360,1,1,0,0
0.329061460,0,1,0,0
0.329070460,0,0,0,0
0.329107740,0,0,0,1
0.329123740,0,0,0,0
0.329543100,0,0,1,0
0.329550720,0,0,0,0
0.329591820,0,0,1,0
0.329599420,0,0,0,0
0.329640640,0,0,1,0
0.329648380,0,0,0,0
0.331058860,1,0,0,0
0.331067900,1,1,0,0
0.331104760,1,1,0,1
0.331120740,1,1,0,0
0.331537000,1,1,1,0
0.331544600,1,1,0,0
0.331585700,1,1,1,0
0.331593300,1,1,0,0
0.331634440,1,1,1,0
0.331642200,1,1,0,0
0.333044400,0,1,0,0
0.333053420,0,0,0,0
0.333090700,0,0,0,1
0.333106680,0,0,0,0
0.333520060,0,0,1,0
0.333527660,0,0,0,0
0.333568940,0,0,1,0
0.333576540,0,0,0,0
0.333617640,0,0,1,0
0.333625380,0,0,0,0
0.335044480,1,0,0,0
0.335053520,1,1,0,0
0.335090320,1,1,0,1
0.335106300,1,1,0,0
0.335519740,1,1,1,0
0.335527360,1,1,0,0
0.335568440,1,1,1,0
0.335576040,1,1,0,0
0.335617200,1,1,1,0
0.335624940,1,1,0,0
0.337059340,0,1,0,0
0.337068360,0,0,0,0
0.337105640,0,0,0,1
0.337121640,0,0,0,0
0.337535000,0,0,1,0
0.337542620,0,0,0,0
0.337583820,0,0,1,0
0.337591440,0,0,0,0
0.337632580,0,0,1,0
0.337640320,0,0,0,0
0.339044560,1,0,0,0
0.339053600,1,1,0,0
0.339090520,1,1,0,1
0.339106500,1,1,0,0
0.339519940,1,1,1,0
0.339527560,1,1,0,0
0.339568760,1,1,1,0
0.339576400,1,1,0,0
0.339617460,1,1,1,0
0.339625200,1,1,0,0
0.341044260,0,1,0,0
0.341053240,0,0,0,0
0.341090520,0,0,0,1
0.341106500,0,0,0,0
0.341519940,0,0,1,0
0.341527560,0,0,0,0
0.341568760,0,0,1,0
0.341576380,0,0,0,0
0.341617460,0,0,1,0
0.341625200,0,0,0,0
0.343044320,1,0,0,0
0.343053420,1,1,0,0
0.343090340,1,1,0,1
0.343106320,1,1,0,0
0.343519580,1,1,1,0
0.343527180,1,1,0,0
0.343568260,1,1,1,0
0.343575900,1,1,0,0
0.343617100,1,1,1,0
0.343624840,1,1,0,0
0.345059200,0,1,0,0
0.345068180,0,0,0,0
0.345105540,0,0,0,1
0.345121520,0,0,0,0
0.345534700,0,0,1,0
0.345542320,0,0,0,0
0.345583460,0,0,1,0
0.345591080,0,0,0,0
0.345632280,0,0,1,0
0.345640020,0,0,0,0
0.347044080,1,0,0,0
0.347053120,1,1,0,0
0.347089900,1,1,0,1
0.347105900,1,1,0,0
0.347519320,1,1,1,0
0.347526940,1,1,0,0
0.347568020,1,1,1,0
0.347575660,1,1,0,0
0.347616780,1,1,1,0
0.347624520,1,1,0,0
0.349044040,0,1,0,0
0.349053000,0,0,0,0
0.349090340,0,0,0,1
0.349106340,0,0,0,0
0.349519720,0,0,1,0
0.349527320,0,0,0,0
0.349568460,0,0,1,0
0.349576100,0,0,0,0
0.349617300,0,0,1,0
0.349625020,0,0,0,0
0.351042460,1,0,0,0
0.351051560,1,1,0,0
0.351088480,1,1,0,1
0.351104460,1,1,0,0
0.351517780,1,1,1,0
0.351525380,1,1,0,0
0.351566460,1,1,1,0
0.351574100,1,1,0,0
0.351615240,1,1,1,0
0.351622980,1,1,0,0
0.353043840,0,1,0,0
0.353052820,0,0,0,0
0.353090180,0,0,0,1
0.353106160,0,0,0,0
0.353519540,0,0,1,0
0.353527140,0,0,0,0
0.353568300,0,0,1,0
0.353575900,0,0,0,0
0.353617120,0,0,1,0
0.353624860,0,0,0,0
0.355043500,1,0,0,0
0.355052520,1,1,0,0
0.355089440,1,1,0,1
0.355105420,1,1,0,0
0.355518800,1,1,1,0
0.355526400,1,1,0,0
0.355567480,1,1,1,0
0.355575120,1,1,0,0
0.355616260,1,1,1,0
0.355624000,1,1,0,0
0.357043860,0,1,0,0
0.357052840,0,0,0,0
0.357090140,0,0,0,1
0.357106120,0,0,0,0
0.357519560,0,0,1,0
0.357527160,0,0,0,0
0.357568380,0,0,1,0
0.357575980,0,0,0,0
0.357617080,0,0,1,0
0.357624820,0,0,0,0
0.359043420,1,0,0,0
0.359052520,1,1,0,0
0.359089260,1,1,0,1
0.359105240,1,1,0,0
0.359518680,1,1,1,0
0.359526300,1,1,0,0
0.359567380,1,1,1,0
0.359574980,1,1,0,0
0.359616200,1,1,1,0
0.359623940,1,1,0,0
0.361043740,0,1,0,0
0.361052800,0,0,0,0
0.361090200,0,0,0,1
0.361106200,0,0,0,0
0.361519700,0,0,1,0
0.361527300,0,0,0,0
0.361568400,0,0,1,0
0.361576000,0,0,0,0
0.361617220,0,0,1,0
0.361624940,0,0,0,0
0.363043940,1,0,0,0
0.363053040,1,1,0,0
0.363089720,1,1,0,1
0.363105700,1,1,0,0
0.363518960,1,1,1,0
0.363526560,1,1,0,0
0.363567780,1,1,1,0
0.363575380,1,1,0,0
0.363616460,1,1,1,0
0.363624200,1,1,0,0
0.365042980,0,1,0,0
0.365052000,0,0,0,0
0.365089280,0,0,0,1
0.365105280,0,0,0,0
0.365518720,0,0,1,0
0.365526320,0,0,0,0
0.365567420,0,0,1,0
0.365575020,0,0,0,0
0.365616220,0,0,1,0
0.365623980,0,0,0,0
0.367044040,1,0,0,0
0.367053060,1,1,0,0
0.367089920,1,1,0,1
0.367105900,1,1,0,0
0.367519280,1,1,1,0
0.367526880,1,1,0,0
0.367568100,1,1,1,0
0.367575700,1,1,0,0
0.367616780,1,1,1,0
0.367624540,1,1,0,0
0.369042920,0,1,0,0
0.369051880,0,0,0,0
0.369089240,0,0,0,1
0.369105220,0,0,0,0
0.369518600,0,0,1,0
0.369526200,0,0,0,0
0.369567360,0,0,1,0
0.369574960,0,0,0,0
0.369616120,0,0,1,0
0.369623860,0,0,0,0
0.371043960,1,0,0,0
0.371053080,1,1,0,0
0.371089820,1,1,0,1
0.371105800,1,1,0,0
0.371519180,1,1,1,0
0.371526780,1,1,0,0
0.371568000,1,1,1,0
0.371575600,1,1,0,0
0.371616680,1,1,1,0
0.371624440,1,1,0,0
0.373053740,0,1,0,0
0.373062720,0,0,0,0
0.373100060,0,0,0,1
0.373116060,0,0,0,0
0.373529440,0,0,1,0
0.373537040,0,0,0,0
0.373578200,0,0,1,0
0.373585800,0,0,0,0
0.373626940,0,0,1,0
0.373634680,0,0,0,0
0.375043560,1,0,0,0
0.375052580,1,1,0,0
0.375089380,1,1,0,1
0.375105380,1,1,0,0
0.375520120,1,1,1,0
0.375527740,1,1,0,0
0.375528380,1,1,1,0
0.375528400,1,1,0,0
0.375568960,1,1,1,0
0.375576560,1,1,0,0
0.375617640,1,1,1,0
0.375625380,1,1,0,0
0.377053880,0,1,0,0
0.377062860,0,0,0,0
0.377100140,0,0,0,1
0.377116140,0,0,0,0
0.377529640,0,0,1,0
0.377537240,0,0,0,0
0.377578320,0,0,1,0
0.377585960,0,0,0,0
0.377627080,0,0,1,0
0.377634820,0,0,0,0
0.379043840,1,0,0,0
0.379052860,1,1,0,0
0.379089580,1,1,0,1
0.379105580,1,1,0,0
0.379518820,1,1,1,0
0.379526440,1,1,0,0
0.379567640,1,1,1,0
0.379575280,1,1,0,0
0.379616460,1,1,1,0
0.379624220,1,1,0,0
0.381041340,0,1,0,0
0.381050380,0,0,0,0
0.381087780,0,0,0,1
0.381103780,0,0,0,0
0.381517220,0,0,1,0
0.381524820,0,0,0,0
0.381566020,0,0,1,0
0.381573660,0,0,0,0
0.381614740,0,0,1,0
0.381622460,0,0,0,0
0.383043620,1,0,0,0
0.383052680,1,1,0,0
0.383089420,1,1,0,1
0.383105400,1,1,0,0
0.383518860,1,1,1,0
0.383526460,1,1,0,0
0.383567600,1,1,1,0
0.383575220,1,1,0,0
0.383616420,1,1,1,0
0.383624160,1,1,0,0
0.385043240,0,1,0,0
0.385052260,0,0,0,0
0.385089480,0,0,0,1
0.385105480,0,0,0,0
0.385518920,0,0,1,0
0.385526520,0,0,0,0
0.385567680,0,0,1,0
0.385575280,0,0,0,0
0.385616500,0,0,1,0
0.385624240,0,0,0,0
0.387042880,1,0,0,0
0.387051880,1,1,0,0
0.387088680,1,1,0,1
0.387104680,1,1,0,0
0.387518120,1,1,1,0
0.387525720,1,1,0,0
0.387566860,1,1,1,0
0.387574480,1,1,0,0
0.387615620,1,1,1,0
0.387623380,1,1,0,0
0.389043240,0,1,0,0
0.389052280,0,0,0,0
0.389089560,0,0,0,1
0.389105560,0,0,0,0
0.389518920,0,0,1,0
0.389526540,0,0,0,0
0.389567760,0,0,1,0
0.389575360,0,0,0,0
0.389616500,0,0,1,0
0.389624260,0,0,0,0
0.391042800,1,0,0,0
0.391051840,1,1,0,0
0.391088820,1,1,0,1
0.391104820,1,1,0,0
0.391518240,1,1,1,0
0.391525860,1,1,0,0
0.391566940,1,1,1,0
0.391574560,1,1,0,0
0.391615760,1,1,1,0
0.391623520,1,1,0,0
0.393041220,0,1,0,0
0.393050240,0,0,0,0
0.393087460,0,0,0,1
0.393103440,0,0,0,0
0.393516940,0,0,1,0
0.393524560,0,0,0,0
0.393565640,0,0,1,0
0.393573260,0,0,0,0
0.393614400,0,0,1,0
0.393622140,0,0,0,0
0.395043340,1,0,0,0
0.395052480,1,1,0,0
0.395089160,1,1,0,1
0.395105140,1,1,0,0
0.395518580,1,1,1,0
0.395526180,1,1,0,0
0.395567400,1,1,1,0
0.395575020,1,1,0,0
0.395616080,1,1,1,0
0.395623840,1,1,0,0
0.397042960,0,1,0,0
0.397051940,0,0,0,0
0.397089480,0,0,0,1
0.397105460,0,0,0,0
0.397518840,0,0,1,0
0.397526440,0,0,0,0
0.397567660,0,0,1,0
0.397575280,0,0,0,0
0.397616340,0,0,1,0
0.397624100,0,0,0,0
0.399043240,1,0,0,0
0.399052380,1,1,0,0
0.399089040,1,1,0,1
0.399105020,1,1,0,0
0.399518540,1,1,1,0
0.399526140,1,1,0,0
0.399567220,1,1,1,0
0.399574860,1,1,0,0
0.399615980,1,1,1,0
0.399623740,1,1,0,0
0.401058100,0,1,0,0
0.401067080,0,0,0,0
0.401104420,0,0,0,1
0.401120420,0,0,0,0
0.401533800,0,0,1,0
0.401541400,0,0,0,0
0.401582620,0,0,1,0
0.401590220,0,0,0,0
0.401631300,0,0,1,0
0.401639040,0,0,0,0
0.403043300,1,0,0,0
0.403052320,1,1,0,0
0.403089120,1,1,0,1
0.403105100,1,1,0,0
0.403518740,1,1,1,0
0.403526340,1,1,0,0
0.403567440,1,1,1,0
0.403575040,1,1,0,0
0.403616260,1,1,1,0
0.403624000,1,1,0,0
0.405043000,0,1,0,0
0.405051960,0,0,0,0
0.405089260,0,0,0,1
0.405105240,0,0,0,0
0.405518500,0,0,1,0
0.405526100,0,0,0,0
0.405567320,0,0,1,0
0.405574920,0,0,0,0
0.405616000,0,0,1,0
0.405623740,0,0,0,0
0.407042480,1,0,0,0
0.407051580,1,1,0,0
0.407088500,1,1,0,1
0.407104500,1,1,0,0
0.407517880,1,1,1,0
0.407525480,1,1,0,0
0.407566620,1,1,1,0
0.407574260,1,1,0,0
0.407615440,1,1,1,0
0.407623200,1,1,0,0
0.409040900,0,1,0,0
0.409049920,0,0,0,0
0.409087400,0,0,0,1
0.409103380,0,0,0,0
0.409516760,0,0,1,0
0.409524360,0,0,0,0
0.409565520,0,0,1,0
0.409573120,0,0,0,0
0.409614340,0,0,1,0
0.409622080,0,0,0,0
0.411043180,1,0,0,0
0.411052220,1,1,0,0
0.411091220,1,1,0,1
0.411107200,1,1,0,0
0.411520520,1,1,1,0
0.411528120,1,1,0,0
0.411569340,1,1,1,0
0.411576960,1,1,0,0
0.411618020,1,1,1,0
0.411625780,1,1,0,0
0.413054060,0,1,0,0
0.413063120,0,0,0,0
0.413100400,0,0,0,1
0.413116400,0,0,0,0
0.413530020,0,0,1,0
0.413537620,0,0,0,0
0.413578720,0,0,1,0
0.413586340,0,0,0,0
0.413627480,0,0,1,0
0.413635220,0,0,0,0
0.415042960,1,0,0,0
0.415054180,1,1,0,0
0.415088800,1,1,0,1
0.415104780,1,1,0,0
0.415518220,1,1,1,0
0.415525820,1,1,0,0
0.415566900,1,1,1,0
0.415574540,1,1,0,0
0.415615740,1,1,1,0
0.415623480,1,1,0,0
0.417058760,0,1,0,0
0.417067760,0,0,0,0
0.417105180,0,0,0,1
0.417121160,0,0,0,0
0.417536920,0,0,1,0
0.417544520,0,0,0,0
0.417585680,0,0,1,0
0.417593280,0,0,0,0
0.417634500,0,0,1,0
0.417642220,0,0,0,0
0.419042860,1,0,0,0
0.419051880,1,1,0,0
0.419088800,1,1,0,1
0.419104800,1,1,0,0
0.419518040,1,1,1,0
0.419525660,1,1,0,0
0.419566940,1,1,1,0
