Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
1.045723500,0,1,0,0,1,0
1.045737825,0,0,0,0,1,0
1.045744200,0,0,1,0,1,0
1.045769275,0,0,0,0,1,0
1.045806625,1,0,0,0,1,0
1.045822350,0,0,0,0,1,0
1.046003200,0,0,0,0,0,0
1.047410225,0,0,0,0,1,0
1.047419475,0,0,0,1,1,0
1.047464350,0,0,0,1,1,1
1.047486175,0,0,0,1,1,0
1.047641325,0,1,0,1,1,0
1.047655650,0,0,0,1,1,0
1.047661900,0,0,1,1,1,0
1.047686975,0,0,0,1,1,0
1.047723775,1,0,0,1,1,0
1.047739500,0,0,0,1,1,0
1.047920325,0,0,0,1,0,0
1.049439350,0,0,0,1,1,0
1.049448325,0,0,0,0,1,0
1.049493575,0,0,0,0,1,1
1.049515400,0,0,0,0,1,0
1.049670550,0,1,0,0,1,0
1.049684875,0,0,0,0,1,0
1.049691550,0,0,1,0,1,0
1.049716625,0,0,0,0,1,0
1.049753675,1,0,0,0,1,0
1.049769400,0,0,0,0,1,0
1.049950200,0,0,0,0,0,0
1.051464225,0,0,0,0,1,0
1.051473475,0,0,0,1,1,0
1.051518350,0,0,0,1,1,1
1.051540175,0,0,0,1,1,0
1.051695200,0,1,0,1,1,0
1.051709500,0,0,0,1,1,0
1.051716150,0,0,1,1,1,0
1.051741200,0,0,0,1,1,0
1.051777675,1,0,0,1,1,0
1.051793425,0,0,0,1,1,0
1.051974125,0,0,0,1,0,0
1.053489350,0,0,0,1,1,0
1.053498325,0,0,0,0,1,0
1.053543600,0,0,0,0,1,1
1.053565425,0,0,0,0,1,0
1.053720600,0,1,0,0,1,0
1.053734925,0,0,0,0,1,0
1.053741275,0,0,1,0,1,0
1.053766350,0,0,0,0,1,0
1.053803650,1,0,0,0,1,0
1.053819375,0,0,0,0,1,0
1.054000025,0,0,0,0,0,0
1.055408425,0,0,0,0,1,0
1.055417675,0,0,0,1,1,0
1.055462550,0,0,0,1,1,1
1.055484400,0,0,0,1,1,0
1.055639525,0,1,0,1,1,0
1.055653850,0,0,0,1,1,0
1.055660100,0,0,1,1,1,0
1.055685175,0,0,0,1,1,0
1.055722650,1,0,0,1,1,0
1.055738400,0,0,0,1,1,0
1.055919175,0,0,0,1,0,0
1.057436175,0,0,0,1,1,0
1.057445150,0,0,0,0,1,0
1.057490400,0,0,0,0,1,1
1.057512250,0,0,0,0,1,0
1.057667375,0,1,0,0,1,0
1.057681700,0,0,0,0,1,0
1.057688075,0,0,1,0,1,0
1.057713150,0,0,0,0,1,0
1.057750500,1,0,0,0,1,0
1.057766225,0,0,0,0,1,0
1.057947025,0,0,0,0,0,0
1.059463100,0,0,0,0,1,0
1.059472350,0,0,0,1,1,0
1.059517200,0,0,0,1,1,1
1.059539050,0,0,0,1,1,0
1.059694200,0,1,0,1,1,0
1.059708525,0,0,0,1,1,0
1.059714900,0,0,1,1,1,0
1.059739975,0,0,0,1,1,0
1.059777700,1,0,0,1,1,0
1.059793450,0,0,0,1,1,0
1.059974175,0,0,0,1,0,0
1.061489075,0,0,0,1,1,0
1.061498075,0,0,0,0,1,0
1.061543325,0,0,0,0,1,1
1.061565150,0,0,0,0,1,0
1.061720225,0,1,0,0,1,0
1.061734550,0,0,0,0,1,0
1.061741175,0,0,1,0,1,0
1.061766250,0,0,0,0,1,0
1.061803425,1,0,0,0,1,0
1.061819150,0,0,0,0,1,0
1.061999950,0,0,0,0,0,0
1.063408300,0,0,0,0,1,0
1.063417550,0,0,0,1,1,0
1.063462425,0,0,0,1,1,1
1.063484250,0,0,0,1,1,0
1.063639625,0,1,0,1,1,0
1.063653950,0,0,0,1,1,0
1.063660575,0,0,1,1,1,0
1.063685650,0,0,0,1,1,0
1.063722425,1,0,0,1,1,0
1.063738150,0,0,0,1,1,0
1.063918925,0,0,0,1,0,0
1.065435975,0,0,0,1,1,0
1.065444950,0,0,0,0,1,0
1.065490200,0,0,0,0,1,1
1.065512050,0,0,0,0,1,0
1.065667275,0,1,0,0,1,0
1.065681600,0,0,0,0,1,0
1.065687975,0,0,1,0,1,0
1.065713050,0,0,0,0,1,0
1.065750325,1,0,0,0,1,0
1.065766050,0,0,0,0,1,0
1.065946625,0,0,0,0,0,0
1.067462975,0,0,0,0,1,0
1.067472225,0,0,0,1,1,0
1.067517100,0,0,0,1,1,1
1.067538950,0,0,0,1,1,0
1.067694100,0,1,0,1,1,0
1.067708425,0,0,0,1,1,0
1.067714800,0,0,1,1,1,0
1.067739875,0,0,0,1,1,0
1.067777350,1,0,0,1,1,0
1.067793075,0,0,0,1,1,0
1.067973925,0,0,0,1,0,0
1.069490825,0,0,0,1,1,0
1.069499800,0,0,0,0,1,0
1.069545075,0,0,0,0,1,1
1.069566900,0,0,0,0,1,0
1.069728125,0,1,0,0,1,0
1.069742450,0,0,0,0,1,0
1.069748950,0,0,1,0,1,0
1.069774025,0,0,0,0,1,0
1.069805125,1,0,0,0,1,0
1.069820850,0,0,0,0,1,0
1.070001700,0,0,0,0,0,0
1.071408725,0,0,0,0,1,0
1.071417975,0,0,0,1,1,0
1.071462850,0,0,0,1,1,1
1.071484675,0,0,0,1,1,0
1.071639650,0,1,0,1,1,0
1.071653975,0,0,0,1,1,0
1.071660600,0,0,1,1,1,0
1.071685650,0,0,0,1,1,0
1.071722125,1,0,0,1,1,0
1.071737875,0,0,0,1,1,0
1.071918625,0,0,0,1,0,0
1.073431625,0,0,0,1,1,0
1.073440600,0,0,0,0,1,0
1.073485850,0,0,0,0,1,1
1.073507700,0,0,0,0,1,0
1.073662800,0,1,0,0,1,0
1.073677125,0,0,0,0,1,0
1.073683475,0,0,1,0,1,0
1.073708550,0,0,0,0,1,0
1.073746275,1,0,0,0,1,0
1.073762025,0,0,0,0,1,0
1.073942825,0,0,0,0,0,0
1.075457725,0,0,0,0,1,0
1.075466975,0,0,0,1,1,0
1.075511850,0,0,0,1,1,1
1.075533675,0,0,0,1,1,0
1.075688750,0,1,0,1,1,0
1.075703075,0,0,0,1,1,0
1.075709750,0,0,1,1,1,0
1.075734825,0,0,0,1,1,0
1.075772125,1,0,0,1,1,0
1.075787850,0,0,0,1,1,0
1.075968425,0,0,0,1,0,0
1.077482725,0,0,0,1,1,0
1.077491700,0,0,0,0,1,0
1.077536950,0,0,0,0,1,1
1.077558800,0,0,0,0,1,0
1.077713950,0,1,0,0,1,0
1.077728275,0,0,0,0,1,0
1.077734900,0,0,1,0,1,0
1.077759975,0,0,0,0,1,0
1.077797150,1,0,0,0,1,0
1.077812875,0,0,0,0,1,0
1.077993575,0,0,0,0,0,0
1.079407725,0,0,0,0,1,0
1.079416975,0,0,0,1,1,0
1.079461850,0,0,0,1,1,1
1.079483675,0,0,0,1,1,0
1.079638900,0,1,0,1,1,0
1.079653225,0,0,0,1,1,0
1.079659925,0,0,1,1,1,0
1.079685000,0,0,0,1,1,0
1.079722025,1,0,0,1,1,0
1.079737750,0,0,0,1,1,0
1.079918475,0,0,0,1,0,0
1.081432500,0,0,0,1,1,0
1.081441475,0,0,0,0,1,0
1.081486725,0,0,0,0,1,1
1.081508550,0,0,0,0,1,0
1.081663800,0,1,0,0,1,0
1.081678125,0,0,0,0,1,0
1.081684500,0,0,1,0,1,0
1.081709575,0,0,0,0,1,0
1.081746875,1,0,0,0,1,0
1.081762600,0,0,0,0,1,0
1.081943375,0,0,0,0,0,0
1.083458575,0,0,0,0,1,0
1.083467825,0,0,0,1,1,0
1.083512700,0,0,0,1,1,1
1.083534525,0,0,0,1,1,0
1.083689650,0,1,0,1,1,0
1.083703975,0,0,0,1,1,0
1.083710225,0,0,1,1,1,0
1.083735300,0,0,0,1,1,0
1.083772775,1,0,0,1,1,0
1.083788500,0,0,0,1,1,0
1.083969125,0,0,0,1,0,0
1.085483450,0,0,0,1,1,0
1.085492425,0,0,0,0,1,0
1.085537675,0,0,0,0,1,1
1.085559500,0,0,0,0,1,0
1.085714675,0,1,0,0,1,0
1.085729000,0,0,0,0,1,0
1.085735375,0,0,1,0,1,0
1.085760450,0,0,0,0,1,0
1.085797800,1,0,0,0,1,0
1.085813525,0,0,0,0,1,0
1.085994300,0,0,0,0,0,0
1.087407800,0,0,0,0,1,0
1.087417050,0,0,0,1,1,0
1.087461925,0,0,0,1,1,1
1.087483750,0,0,0,1,1,0
1.087638800,0,1,0,1,1,0
1.087653125,0,0,0,1,1,0
1.087659825,0,0,1,1,1,0
1.087684900,0,0,0,1,1,0
1.087721925,1,0,0,1,1,0
1.087737650,0,0,0,1,1,0
1.087918375,0,0,0,1,0,0
1.089435425,0,0,0,1,1,0
1.089444400,0,0,0,0,1,0
1.089489650,0,0,0,0,1,1
1.089511475,0,0,0,0,1,0
1.089666575,0,1,0,0,1,0
1.089680900,0,0,0,0,1,0
1.089687525,0,0,1,0,1,0
1.089712600,0,0,0,0,1,0
1.089749775,1,0,0,0,1,0
1.089765500,0,0,0,0,1,0
1.089946275,0,0,0,0,0,0
1.091460375,0,0,0,0,1,0
1.091469625,0,0,0,1,1,0
1.091514500,0,0,0,1,1,1
1.091536350,0,0,0,1,1,0
1.091691425,0,1,0,1,1,0
1.091705750,0,0,0,1,1,0
1.091712125,0,0,1,1,1,0
1.091737200,0,0,0,1,1,0
1.091774550,1,0,0,1,1,0
1.091790275,0,0,0,1,1,0
1.091971125,0,0,0,1,0,0
1.093484350,0,0,0,1,1,0
1.093493325,0,0,0,0,1,0
1.093538575,0,0,0,0,1,1
1.093560425,0,0,0,0,1,0
1.093715575,0,1,0,0,1,0
1.093729875,0,0,0,0,1,0
1.093736150,0,0,1,0,1,0
1.093761200,0,0,0,0,1,0
1.093798700,1,0,0,0,1,0
1.093814425,0,0,0,0,1,0
1.093995200,0,0,0,0,0,0
1.095407300,0,0,0,0,1,0
1.095416550,0,0,0,1,1,0
1.095461425,0,0,0,1,1,1
1.095483250,0,0,0,1,1,0
1.095638325,0,1,0,1,1,0
1.095652650,0,0,0,1,1,0
1.095658900,0,0,1,1,1,0
1.095683975,0,0,0,1,1,0
1.095721450,1,0,0,1,1,0
1.095737175,0,0,0,1,1,0
1.095918075,0,0,0,1,0,0
1.097431075,0,0,0,1,1,0
1.097440050,0,0,0,0,1,0
1.097485300,0,0,0,0,1,1
1.097507150,0,0,0,0,1,0
1.097662225,0,1,0,0,1,0
1.097676550,0,0,0,0,1,0
1.097682925,0,0,1,0,1,0
1.097708000,0,0,0,0,1,0
1.097745600,1,0,0,0,1,0
1.097761325,0,0,0,0,1,0
1.097942100,0,0,0,0,0,0
1.099456025,0,0,0,0,1,0
1.099465275,0,0,0,1,1,0
1.099510150,0,0,0,1,1,1
1.099532000,0,0,0,1,1,0
1.099687125,0,1,0,1,1,0
1.099701450,0,0,0,1,1,0
1.099708075,0,0,1,1,1,0
1.099733150,0,0,0,1,1,0
1.099769625,1,0,0,1,1,0
1.099785350,0,0,0,1,1,0
1.099966125,0,0,0,1,0,0
1.101484125,0,0,0,1,1,0
1.101493100,0,0,0,0,1,0
1.101538350,0,0,0,0,1,1
1.101560175,0,0,0,0,1,0
1.101715325,0,1,0,0,1,0
1.101729650,0,0,0,0,1,0
1.101736025,0,0,1,0,1,0
1.101761100,0,0,0,0,1,0
1.101798400,1,0,0,0,1,0
1.101814125,0,0,0,0,1,0
1.101994775,0,0,0,0,0,0
1.103407275,0,0,0,0,1,0
1.103416525,0,0,0,1,1,0
1.103461400,0,0,0,1,1,1
1.103483225,0,0,0,1,1,0
1.103638400,0,1,0,1,1,0
1.103652725,0,0,0,1,1,0
1.103659350,0,0,1,1,1,0
1.103684425,0,0,0,1,1,0
1.103721225,1,0,0,1,1,0
1.103736950,0,0,0,1,1,0
1.103917700,0,0,0,1,0,0
1.105435050,0,0,0,1,1,0
1.105444025,0,0,0,0,1,0
1.105489275,0,0,0,0,1,1
1.105511125,0,0,0,0,1,0
1.105666300,0,1,0,0,1,0
1.105680625,0,0,0,0,1,0
1.105687325,0,0,1,0,1,0
1.105712400,0,0,0,0,1,0
1.105749425,1,0,0,0,1,0
1.105765150,0,0,0,0,1,0
1.105945900,0,0,0,0,0,0
1.107460025,0,0,0,0,1,0
1.107469275,0,0,0,1,1,0
1.107514125,0,0,0,1,1,1
1.107535975,0,0,0,1,1,0
1.107691200,0,1,0,1,1,0
1.107705525,0,0,0,1,1,0
1.107711900,0,0,1,1,1,0
1.107736975,0,0,0,1,1,0
1.107774275,1,0,0,1,1,0
1.107790000,0,0,0,1,1,0
1.107970775,0,0,0,1,0,0
1.109483975,0,0,0,1,1,0
1.109492950,0,0,0,0,1,0
1.109538200,0,0,0,0,1,1
1.109560050,0,0,0,0,1,0
1.109715225,0,1,0,0,1,0
1.109729550,0,0,0,0,1,0
1.109735925,0,0,1,0,1,0
1.109761000,0,0,0,0,1,0
1.109798350,1,0,0,0,1,0
1.109814075,0,0,0,0,1,0
1.109994650,0,0,0,0,0,0
1.111407125,0,0,0,0,1,0
1.111416375,0,0,0,1,1,0
1.111461250,0,0,0,1,1,1
1.111483100,0,0,0,1,1,0
1.111638250,0,1,0,1,1,0
1.111652575,0,0,0,1,1,0
1.111658825,0,0,1,1,1,0
1.111683900,0,0,0,1,1,0
1.111721375,1,0,0,1,1,0
1.111737100,0,0,0,1,1,0
1.111917875,0,0,0,1,0,0
1.113435875,0,0,0,1,1,0
1.113444850,0,0,0,0,1,0
1.113490100,0,0,0,0,1,1
1.113511925,0,0,0,0,1,0
1.113666950,0,1,0,0,1,0
1.113681275,0,0,0,0,1,0
1.113687900,0,0,1,0,1,0
1.113712975,0,0,0,0,1,0
1.113750150,1,0,0,0,1,0
1.113765875,0,0,0,0,1,0
1.113946525,0,0,0,0,0,0
1.115461875,0,0,0,0,1,0
1.115471125,0,0,0,1,1,0
1.115516000,0,0,0,1,1,1
1.115537825,0,0,0,1,1,0
1.115693050,0,1,0,1,1,0
1.115707375,0,0,0,1,1,0
1.115713625,0,0,1,1,1,0
1.115738675,0,0,0,1,1,0
1.115776175,1,0,0,1,1,0
1.115791900,0,0,0,1,1,0
1.115972625,0,0,0,1,0,0
1.117485800,0,0,0,1,1,0
1.117494775,0,0,0,0,1,0
1.117540025,0,0,0,0,1,1
1.117561850,0,0,0,0,1,0
1.117717075,0,1,0,0,1,0
1.117731400,0,0,0,0,1,0
1.117737650,0,0,1,0,1,0
1.117762700,0,0,0,0,1,0
1.117800200,1,0,0,0,1,0
1.117815925,0,0,0,0,1,0
1.117996650,0,0,0,0,0,0
1.119407050,0,0,0,0,1,0
1.119416300,0,0,0,1,1,0
1.119461175,0,0,0,1,1,1
1.119483025,0,0,0,1,1,0
1.119638275,0,1,0,1,1,0
1.119652600,0,0,0,1,1,0
1.119659275,0,0,1,1,1,0
1.119684350,0,0,0,1,1,0
1.119721075,1,0,0,1,1,0
1.119736800,0,0,0,1,1,0
1.119917500,0,0,0,1,0,0
1.121431800,0,0,0,1,1,0
1.121440775,0,0,0,0,1,0
1.121486025,0,0,0,0,1,1
1.121507850,0,0,0,0,1,0
1.121663025,0,1,0,0,1,0
1.121677350,0,0,0,0,1,0
1.121683850,0,0,1,0,1,0
1.121708925,0,0,0,0,1,0
1.121746225,1,0,0,0,1,0
1.121761950,0,0,0,0,1,0
1.121942650,0,0,0,0,0,0
1.123458525,0,0,0,0,1,0
1.123467775,0,0,0,1,1,0
1.123512650,0,0,0,1,1,1
1.123534475,0,0,0,1,1,0
1.123689675,0,1,0,1,1,0
1.123704000,0,0,0,1,1,0
1.123710700,0,0,1,1,1,0
1.123735775,0,0,0,1,1,0
1.123772125,1,0,0,1,1,0
1.123787850,0,0,0,1,1,0
1.123968600,0,0,0,1,0,0
1.125485575,0,0,0,1,1,0
1.125494550,0,0,0,0,1,0
1.125539800,0,0,0,0,1,1
1.125561625,0,0,0,0,1,0
1.125716825,0,1,0,0,1,0
1.125731150,0,0,0,0,1,0
1.125737525,0,0,1,0,1,0
1.125762600,0,0,0,0,1,0
1.125799950,1,0,0,0,1,0
1.125815700,0,0,0,0,1,0
1.125996425,0,0,0,0,0,0
1.127406875,0,0,0,0,1,0
1.127416125,0,0,0,1,1,0
1.127461000,0,0,0,1,1,1
1.127482825,0,0,0,1,1,0
1.127638025,0,1,0,1,1,0
1.127652350,0,0,0,1,1,0
1.127658600,0,0,1,1,1,0
1.127683675,0,0,0,1,1,0
1.127720850,1,0,0,1,1,0
1.127736575,0,0,0,1,1,0
1.127917300,0,0,0,1,0,0
1.129431600,0,0,0,1,1,0
1.129440575,0,0,0,0,1,0
1.129485825,0,0,0,0,1,1
1.129507675,0,0,0,0,1,0
1.129662750,0,1,0,0,1,0
1.129677075,0,0,0,0,1,0
1.129683750,0,0,1,0,1,0
1.129708825,0,0,0,0,1,0
1.129745875,1,0,0,0,1,0
1.129761600,0,0,0,0,1,0
1.129942475,0,0,0,0,0,0
1.131458350,0,0,0,0,1,0
1.131467600,0,0,0,1,1,0
1.131512450,0,0,0,1,1,1
1.131534300,0,0,0,1,1,0
1.131689400,0,1,0,1,1,0
1.131703725,0,0,0,1,1,0
1.131710350,0,0,1,1,1,0
1.131735425,0,0,0,1,1,0
1.131771900,1,0,0,1,1,0
1.131787625,0,0,0,1,1,0
1.131968425,0,0,0,1,0,0
1.133485375,0,0,0,1,1,0
1.133494350,0,0,0,0,1,0
1.133539600,0,0,0,0,1,1
1.133561450,0,0,0,0,1,0
1.133716600,0,1,0,0,1,0
1.133730925,0,0,0,0,1,0
1.133737175,0,0,1,0,1,0
1.133762250,0,0,0,0,1,0
1.133799850,1,0,0,0,1,0
1.133815575,0,0,0,0,1,0
1.133996425,0,0,0,0,0,0
1.135406525,0,0,0,0,1,0
1.135415775,0,0,0,1,1,0
1.135460650,0,0,0,1,1,1
1.135482475,0,0,0,1,1,0
1.135637550,0,1,0,1,1,0
1.135651875,0,0,0,1,1,0
1.135658250,0,0,1,1,1,0
1.135683325,0,0,0,1,1,0
1.135720625,1,0,0,1,1,0
1.135736350,0,0,0,1,1,0
1.135916900,0,0,0,1,0,0
1.137431225,0,0,0,1,1,0
1.137440200,0,0,0,0,1,0
1.137485450,0,0,0,0,1,1
1.137507275,0,0,0,0,1,0
1.137662450,0,1,0,0,1,0
1.137676775,0,0,0,0,1,0
1.137683400,0,0,1,0,1,0
1.137708475,0,0,0,0,1,0
1.137745650,1,0,0,0,1,0
1.137761375,0,0,0,0,1,0
1.137942075,0,0,0,0,0,0
1.139457275,0,0,0,0,1,0
1.139466525,0,0,0,1,1,0
1.139511400,0,0,0,1,1,1
1.139533250,0,0,0,1,1,0
1.139688300,0,1,0,1,1,0
1.139702625,0,0,0,1,1,0
1.139709125,0,0,1,1,1,0
1.139734175,0,0,0,1,1,0
1.139771350,1,0,0,1,1,0
1.139787075,0,0,0,1,1,0
1.139967825,0,0,0,1,0,0
1.141482150,0,0,0,1,1,0
1.141491125,0,0,0,0,1,0
1.141536375,0,0,0,0,1,1
1.141558225,0,0,0,0,1,0
1.141713325,0,1,0,0,1,0
1.141727650,0,0,0,0,1,0
1.141734275,0,0,1,0,1,0
1.141759325,0,0,0,0,1,0
1.141796625,1,0,0,0,1,0
1.141812350,0,0,0,0,1,0
1.141993000,0,0,0,0,0,0
1.143406500,0,0,0,0,1,0
1.143415750,0,0,0,1,1,0
1.143460625,0,0,0,1,1,1
1.143482475,0,0,0,1,1,0
1.143637700,0,1,0,1,1,0
1.143652025,0,0,0,1,1,0
1.143658700,0,0,1,1,1,0
1.143683775,0,0,0,1,1,0
1.143720500,1,0,0,1,1,0
1.143736250,0,0,0,1,1,0
1.143917225,0,0,0,1,0,0
1.145434175,0,0,0,1,1,0
1.145443175,0,0,0,0,1,0
1.145488425,0,0,0,0,1,1
1.145510250,0,0,0,0,1,0
1.145665400,0,1,0,0,1,0
1.145679725,0,0,0,0,1,0
1.145686100,0,0,1,0,1,0
1.145711175,0,0,0,0,1,0
1.145748475,1,0,0,0,1,0
1.145764200,0,0,0,0,1,0
1.147737725,0,0,0,0,0,0
1.147748950,0,0,0,0,1,0
1.147758200,0,0,0,1,1,0
1.147803150,0,0,0,1,1,1
1.147824850,0,0,0,1,1,0
1.147980425,0,1,0,1,1,0
1.147994725,0,0,0,1,1,0
1.148000975,0,0,1,1,1,0
1.148026050,0,0,0,1,1,0
1.148063650,1,0,0,1,1,0
1.148079400,0,0,0,1,1,0
1.148260500,0,0,0,1,0,0
1.149452975,0,0,0,1,1,0
1.149461975,0,0,0,0,1,0
1.149508075,0,0,0,0,1,1
1.149529775,0,0,0,0,1,0
1.149691075,0,1,0,0,1,0
1.149705400,0,0,0,0,1,0
1.149711650,0,0,1,0,1,0
1.149736725,0,0,0,0,1,0
1.149773650,1,0,0,0,1,0
1.149789375,0,0,0,0,1,0
1.149970150,0,0,0,0,0,0
1.151484100,0,0,0,0,1,0
1.151493350,0,0,0,1,1,0
1.151538125,0,0,0,1,1,1
1.151559800,0,0,0,1,1,0
1.151715550,0,1,0,1,1,0
1.151729875,0,0,0,1,1,0
1.151736250,0,0,1,1,1,0
1.151761325,0,0,0,1,1,0
1.151798350,1,0,0,1,1,0
1.151814075,0,0,0,1,1,0
1.151994800,0,0,0,1,0,0
1.153406275,0,0,0,1,1,0
1.153415250,0,0,0,0,1,0
1.153460500,0,0,0,0,1,1
1.153482350,0,0,0,0,1,0
1.153637550,0,1,0,0,1,0
1.153651875,0,0,0,0,1,0
1.153658575,0,0,1,0,1,0
1.153689700,0,0,0,0,1,0
1.153720300,1,0,0,0,1,0
1.153736025,0,0,0,0,1,0
1.153917050,0,0,0,0,0,0
1.155431000,0,0,0,0,1,0
1.155440250,0,0,0,1,1,0
1.155485050,0,0,0,1,1,1
1.155506875,0,0,0,1,1,0
1.155662150,0,1,0,1,1,0
1.155676475,0,0,0,1,1,0
1.155683150,0,0,1,1,1,0
1.155708225,0,0,0,1,1,0
1.155746950,1,0,0,1,1,0
1.155762675,0,0,0,1,1,0
1.155960025,0,0,0,1,0,0
1.157472800,0,0,0,1,1,0
1.157481775,0,0,0,0,1,0
1.157526925,0,0,0,0,1,1
1.157548650,0,0,0,0,1,0
1.157703675,0,1,0,0,1,0
1.157718000,0,0,0,0,1,0
1.157724625,0,0,1,0,1,0
1.157749700,0,0,0,0,1,0
1.157786300,1,0,0,0,1,0
1.157802025,0,0,0,0,1,0
1.157982725,0,0,0,0,0,0
1.159510850,0,0,0,0,1,0
1.159520100,0,0,0,1,1,0
1.159564850,0,0,0,1,1,1
1.159586550,0,0,0,1,1,0
1.159741750,0,1,0,1,1,0
1.159756075,0,0,0,1,1,0
1.159762700,0,0,1,1,1,0
1.159787775,0,0,0,1,1,0
1.159825500,1,0,0,1,1,0
1.159841225,0,0,0,1,1,0
1.160022025,0,0,0,1,0,0
1.161432800,0,0,0,1,1,0
1.161441775,0,0,0,0,1,0
1.161486925,0,0,0,0,1,1
1.161508650,0,0,0,0,1,0
1.161663775,0,1,0,0,1,0
1.161678100,0,0,0,0,1,0
1.161684350,0,0,1,0,1,0
1.161709400,0,0,0,0,1,0
1.161746325,1,0,0,0,1,0
1.161762050,0,0,0,0,1,0
1.161942725,0,0,0,0,0,0
1.163459800,0,0,0,0,1,0
1.163469050,0,0,0,1,1,0
1.163513800,0,0,0,1,1,1
1.163535525,0,0,0,1,1,0
1.163690725,0,1,0,1,1,0
1.163705050,0,0,0,1,1,0
1.163711750,0,0,1,1,1,0
1.163736800,0,0,0,1,1,0
1.163773300,1,0,0,1,1,0
1.163789025,0,0,0,1,1,0
1.163969800,0,0,0,1,0,0
1.165484675,0,0,0,1,1,0
1.165493675,0,0,0,0,1,0
1.165538800,0,0,0,0,1,1
1.165560525,0,0,0,0,1,0
1.165715750,0,1,0,0,1,0
1.165730075,0,0,0,0,1,0
1.165736325,0,0,1,0,1,0
1.165761400,0,0,0,0,1,0
1.165799000,1,0,0,0,1,0
1.165814725,0,0,0,0,1,0
1.165995650,0,0,0,0,0,0
1.167405700,0,0,0,0,1,0
1.167414950,0,0,0,1,1,0
1.167459700,0,0,0,1,1,1
1.167481425,0,0,0,1,1,0
1.167636375,0,1,0,1,1,0
1.167650700,0,0,0,1,1,0
1.167657400,0,0,1,1,1,0
1.167682475,0,0,0,1,1,0
1.167719250,1,0,0,1,1,0
1.167735000,0,0,0,1,1,0
1.167915650,0,0,0,1,0,0
1.169431650,0,0,0,1,1,0
1.169440650,0,0,0,0,1,0
1.169485775,0,0,0,0,1,1
1.169507500,0,0,0,0,1,0
1.169662650,0,1,0,0,1,0
1.169676975,0,0,0,0,1,0
1.169683675,0,0,1,0,1,0
1.169708750,0,0,0,0,1,0
1.169746350,1,0,0,0,1,0
1.169762075,0,0,0,0,1,0
1.169942975,0,0,0,0,0,0
1.171457425,0,0,0,0,1,0
1.171466675,0,0,0,1,1,0
1.171511450,0,0,0,1,1,1
1.171533150,0,0,0,1,1,0
1.171688250,0,1,0,1,1,0
1.171702575,0,0,0,1,1,0
1.171708825,0,0,1,1,1,0
1.171733900,0,0,0,1,1,0
1.171771175,1,0,0,1,1,0
1.171786925,0,0,0,1,1,0
1.171967775,0,0,0,1,0,0
1.173484425,0,0,0,1,1,0
1.173493400,0,0,0,0,1,0
1.173538550,0,0,0,0,1,1
1.173560250,0,0,0,0,1,0
1.173715275,0,1,0,0,1,0
1.173729600,0,0,0,0,1,0
1.173735975,0,0,1,0,1,0
1.173761050,0,0,0,0,1,0
1.173798200,1,0,0,0,1,0
1.173813950,0,0,0,0,1,0
1.173994675,0,0,0,0,0,0
1.175405775,0,0,0,0,1,0
1.175415025,0,0,0,1,1,0
1.175459775,0,0,0,1,1,1
1.175481500,0,0,0,1,1,0
1.175636650,0,1,0,1,1,0
1.175650975,0,0,0,1,1,0
1.175657600,0,0,1,1,1,0
1.175682675,0,0,0,1,1,0
1.175719975,1,0,0,1,1,0
1.175735700,0,0,0,1,1,0
1.175916450,0,0,0,1,0,0
1.177433450,0,0,0,1,1,0
1.177442425,0,0,0,0,1,0
1.177487575,0,0,0,0,1,1
1.177509275,0,0,0,0,1,0
1.177664425,0,1,0,0,1,0
1.177678750,0,0,0,0,1,0
1.177685000,0,0,1,0,1,0
1.177710075,0,0,0,0,1,0
1.177747000,1,0,0,0,1,0
1.177762725,0,0,0,0,1,0
1.177943375,0,0,0,0,0,0
1.179460200,0,0,0,0,1,0
1.179469450,0,0,0,1,1,0
1.179514200,0,0,0,1,1,1
1.179535925,0,0,0,1,1,0
1.179691150,0,1,0,1,1,0
1.179705475,0,0,0,1,1,0
1.179711850,0,0,1,1,1,0
1.179736925,0,0,0,1,1,0
1.179774075,1,0,0,1,1,0
1.179789800,0,0,0,1,1,0
1.179970550,0,0,0,1,0,0
1.181487150,0,0,0,1,1,0
1.181496125,0,0,0,0,1,0
1.181541275,0,0,0,0,1,1
1.181563000,0,0,0,0,1,0
1.181718225,0,1,0,0,1,0
1.181732550,0,0,0,0,1,0
1.181739250,0,0,1,0,1,0
1.181764325,0,0,0,0,1,0
1.181800800,1,0,0,0,1,0
1.181816525,0,0,0,0,1,0
1.181997450,0,0,0,0,0,0
1.183405500,0,0,0,0,1,0
1.183414750,0,0,0,1,1,0
1.183459500,0,0,0,1,1,1
1.183481225,0,0,0,1,1,0
1.183636250,0,1,0,1,1,0
1.183650575,0,0,0,1,1,0
1.183656950,0,0,1,1,1,0
1.183682025,0,0,0,1,1,0
1.183718800,1,0,0,1,1,0
1.183734525,0,0,0,1,1,0
1.183915325,0,0,0,1,0,0
1.185431325,0,0,0,1,1,0
1.185440300,0,0,0,0,1,0
1.185485425,0,0,0,0,1,1
1.185507150,0,0,0,0,1,0
1.185662275,0,1,0,0,1,0
1.185676600,0,0,0,0,1,0
1.185683225,0,0,1,0,1,0
1.185708275,0,0,0,0,1,0
1.185746025,1,0,0,0,1,0
